"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3"
1004899,"P00114342","M","26-35",12,"B","1",1,1,8,17
1000424,"P0096642","M","26-35",17,"A","3",0,2,3,4
1000019,"P00035542","M","0-17",10,"A","3",0,3,4,12
1004217,"P00297042","M","18-25",4,"B","2",0,8,NA,NA
1003435,"P00117442","M","46-50",1,"B","3",0,5,14,NA
1000618,"P00153742","M","26-35",0,"B","3",0,8,NA,NA
1001285,"P00319242","M","36-45",4,"A","0",1,8,NA,NA
1004373,"P00090942","M","51-55",12,"C","1",1,1,2,14
1002073,"P00011242","F","18-25",4,"B","4+",0,7,NA,NA
1005874,"P00187842","M","26-35",4,"B","1",0,1,16,NA
1000738,"P00328142","M","18-25",17,"C","1",0,8,16,NA
1000720,"P00317842","M","18-25",0,"B","0",0,8,NA,NA
1002504,"P00243242","M","26-35",7,"A","2",1,11,14,NA
1002771,"P00054042","M","18-25",1,"A","4+",0,18,NA,NA
1004342,"P00028042","M","26-35",0,"C","2",1,1,16,NA
1003756,"P0096542","M","18-25",12,"B","4+",0,3,4,12
1000307,"P00116142","M","51-55",16,"B","0",1,10,13,16
1005071,"P00184042","F","26-35",7,"B","2",0,1,8,NA
1003363,"P00317842","F","36-45",9,"B","2",1,8,NA,NA
1005139,"P00129542","M","51-55",16,"A","4+",1,8,14,NA
1005353,"P00344542","M","26-35",6,"C","4+",1,16,NA,NA
1000587,"P00119742","M","26-35",20,"B","3",0,5,8,12
1003756,"P00049442","M","18-25",12,"B","4+",0,1,8,NA
1001671,"P00285442","M","36-45",0,"B","2",0,8,NA,NA
1005749,"P00352842","M","26-35",2,"A","0",1,2,6,15
1003824,"P00221942","M","26-35",17,"A","3",1,1,8,NA
1001569,"P00252742","F","55+",13,"C","1",1,8,NA,NA
1000162,"P00274942","F","18-25",4,"C","4+",0,8,NA,NA
1002466,"P00327142","M","26-35",15,"B","4+",0,8,15,NA
1000954,"P00284642","F","26-35",0,"B","1",1,5,8,NA
1001435,"P00307842","M","26-35",14,"A","4+",0,7,NA,NA
1001741,"P0095542","M","36-45",7,"A","4+",1,2,4,9
1001676,"P00196142","M","18-25",4,"B","4+",0,3,4,5
1002895,"P00292042","M","26-35",11,"B","4+",0,8,NA,NA
1005319,"P00110642","M","18-25",17,"B","1",0,5,NA,NA
1005805,"P00116942","F","26-35",0,"B","1",1,6,10,16
1004508,"P00033942","M","26-35",20,"A","2",0,5,NA,NA
1004298,"P0097742","F","18-25",14,"C","1",0,8,NA,NA
1004448,"P00182842","M","26-35",14,"A","0",0,5,NA,NA
1001613,"P00041042","M","18-25",20,"A","1",0,1,16,NA
1003391,"P00183942","M","18-25",4,"A","0",0,3,4,NA
1003560,"P00227942","F","26-35",6,"B","4+",1,2,5,NA
1005636,"P00357642","M","26-35",7,"A","0",1,5,NA,NA
1002660,"P00048442","M","55+",17,"C","0",0,5,14,NA
1002331,"P00256742","M","55+",1,"A","1",1,8,NA,NA
1004193,"P00122442","M","55+",13,"C","1",0,1,11,15
1000026,"P00183242","M","26-35",7,"B","2",1,5,15,NA
1002570,"P00288642","F","55+",14,"C","0",1,16,NA,NA
1003825,"P00249542","M","18-25",1,"B","0",0,1,5,15
1005714,"P00324942","M","36-45",2,"B","1",0,5,NA,NA
1000735,"P00307642","M","26-35",14,"A","3",0,5,6,NA
1001655,"P00362342","M","18-25",4,"C","2",1,5,NA,NA
1002029,"P00278942","F","26-35",12,"A","0",0,1,2,3
1005504,"P00317442","M","46-50",7,"B","1",1,1,8,NA
1001979,"P00207542","M","55+",17,"B","4+",0,8,NA,NA
1003100,"P00061142","F","26-35",6,"B","3",0,8,16,NA
1002368,"P00079642","F","55+",13,"C","1",0,8,NA,NA
1004043,"P00182742","F","26-35",15,"B","3",0,1,2,14
1004127,"P00145242","M","51-55",17,"B","1",1,2,4,NA
1001678,"P00278642","F","18-25",17,"C","1",0,5,NA,NA
1003081,"P00258842","M","26-35",7,"B","1",1,5,NA,NA
1002437,"P00338442","M","26-35",4,"C","4+",1,1,16,NA
1001303,"P00143642","M","26-35",19,"A","4+",0,1,2,6
1004514,"P00059742","M","18-25",3,"C","2",1,1,11,15
1001017,"P00310242","M","36-45",0,"B","2",0,7,NA,NA
1002629,"P00266642","M","26-35",11,"C","0",1,1,8,9
1003589,"P00182142","F","46-50",0,"B","1",1,1,5,6
1002116,"P0097842","M","18-25",4,"B","4+",1,5,NA,NA
1003925,"P00265242","M","26-35",12,"C","1",1,5,8,NA
1001091,"P00162442","M","18-25",5,"C","0",0,1,16,NA
1003356,"P00263842","M","36-45",7,"C","2",1,8,13,NA
1000169,"P00241242","M","26-35",7,"B","3",0,1,11,15
1005312,"P00313442","M","26-35",1,"A","1",0,5,6,8
1000509,"P00278042","M","26-35",2,"A","0",1,1,NA,NA
1004791,"P00357242","M","18-25",4,"A","2",0,5,NA,NA
1000946,"P00210042","M","36-45",7,"C","1",1,8,14,NA
1006000,"P00003242","M","46-50",17,"B","2",1,8,15,NA
1001916,"P00357642","M","46-50",7,"B","0",0,5,NA,NA
1005755,"P00101942","F","36-45",2,"B","1",0,8,17,NA
1004502,"P00356742","M","51-55",0,"C","1",1,5,NA,NA
1003077,"P00145042","M","18-25",4,"B","2",0,1,2,5
1004940,"P00343742","F","51-55",11,"B","1",0,8,NA,NA
1002047,"P0099042","M","0-17",10,"B","1",0,5,12,14
1001306,"P00113942","M","26-35",3,"B","3",0,8,NA,NA
1003081,"P00304442","M","26-35",7,"B","1",1,1,16,NA
1004183,"P00102242","M","26-35",1,"B","4+",0,8,12,NA
1002020,"P00075542","M","26-35",7,"B","0",1,8,13,NA
1004286,"P00341942","M","36-45",17,"C","0",0,11,15,16
1005550,"P00329442","M","36-45",15,"B","2",0,5,8,NA
1004412,"P00250642","M","18-25",4,"C","1",0,11,NA,NA
1001941,"P00159242","M","36-45",17,"A","1",0,1,2,16
1000710,"P00350942","M","26-35",20,"A","4+",0,3,4,5
1003769,"P00146342","M","26-35",15,"B","0",0,5,14,NA
1004224,"P00191442","F","46-50",1,"C","1",1,1,2,15
1005367,"P00170942","M","18-25",4,"A","1",0,5,8,14
1005306,"P00240042","F","26-35",17,"B","4+",0,5,NA,NA
1003321,"P00113642","M","36-45",1,"A","1",0,8,NA,NA
1002250,"P00351142","M","18-25",19,"A","3",1,1,8,17
1000563,"P00233842","M","26-35",4,"A","3",0,1,15,NA
1003308,"P00320742","F","18-25",20,"B","3",1,1,4,9
1003884,"P00005142","M","18-25",4,"A","1",1,5,NA,NA
1004655,"P00284642","F","26-35",1,"A","3",0,5,8,NA
1001889,"P00036742","M","18-25",14,"B","2",0,1,16,NA
1001781,"P00257642","F","36-45",0,"C","2",0,5,11,NA
1003079,"P00134342","F","26-35",1,"A","2",1,5,NA,NA
1002764,"P00202542","M","26-35",7,"B","1",0,13,16,NA
1004472,"P00018842","F","46-50",16,"B","0",1,8,NA,NA
1004141,"P00130742","M","36-45",17,"B","2",0,1,14,17
1002888,"P00103042","M","26-35",14,"B","2",1,1,14,NA
1003672,"P00258742","M","36-45",5,"C","4+",0,5,NA,NA
1001449,"P00116842","M","36-45",20,"A","1",1,2,5,8
1001219,"P00073842","M","26-35",7,"C","3",1,1,15,17
1004386,"P00221842","M","26-35",5,"B","1",0,1,8,NA
1000013,"P00034042","M","46-50",1,"C","3",1,1,2,16
1001150,"P00256642","F","26-35",20,"A","1",0,5,NA,NA
1003359,"P00025442","M","26-35",20,"C","1",0,1,2,9
1001877,"P00312742","F","46-50",20,"B","2",1,15,NA,NA
1001274,"P00339042","M","46-50",7,"B","4+",1,5,NA,NA
1002776,"P00210642","M","26-35",14,"C","4+",0,8,14,NA
1004132,"P00195442","M","26-35",17,"C","2",0,5,NA,NA
1004607,"P00053042","M","26-35",0,"B","4+",0,5,14,16
1000481,"P00215442","M","46-50",7,"C","2",0,15,16,NA
1005504,"P00236642","M","46-50",7,"B","1",1,6,16,NA
1004507,"P00106042","M","18-25",4,"B","1",1,5,NA,NA
1005795,"P00234142","M","26-35",1,"A","1",1,1,NA,NA
1001701,"P00176342","F","26-35",4,"B","1",0,8,NA,NA
1004388,"P00050142","M","46-50",3,"B","2",1,5,NA,NA
1004306,"P00256042","M","46-50",7,"C","1",1,6,8,16
1000534,"P00010742","M","26-35",15,"B","3",1,1,8,17
1000245,"P00232442","M","36-45",16,"B","0",0,5,NA,NA
1000869,"P00006142","M","18-25",20,"A","4+",1,8,NA,NA
1005857,"P00031042","F","46-50",2,"B","2",0,8,NA,NA
1000900,"P00110542","F","55+",13,"C","2",1,8,NA,NA
1005321,"P00070942","M","26-35",4,"C","0",0,3,5,16
1004802,"P00233542","M","55+",1,"B","3",1,1,15,NA
1001440,"P00361842","M","36-45",12,"C","1",0,15,16,NA
1001181,"P00084642","M","36-45",7,"A","3",1,13,16,NA
1003841,"P00213442","M","46-50",18,"A","4+",0,8,16,NA
1004406,"P00085942","M","26-35",16,"B","2",1,2,4,8
1004271,"P00103342","M","36-45",7,"B","2",0,8,NA,NA
1004489,"P00047542","M","18-25",4,"B","1",0,8,NA,NA
1001958,"P00254242","F","26-35",1,"B","3",0,5,11,12
1005472,"P00176542","M","36-45",1,"C","0",1,8,14,17
1005678,"P00270942","M","36-45",17,"A","0",1,1,2,15
1001841,"P00210542","M","18-25",0,"C","2",0,5,NA,NA
1001613,"P00254842","M","18-25",20,"A","1",0,5,13,NA
1003726,"P00242742","M","26-35",17,"C","3",1,1,2,9
1004227,"P00042142","M","26-35",19,"A","0",0,1,2,6
1004220,"P00271142","M","36-45",0,"B","0",1,5,NA,NA
1002848,"P00259342","M","26-35",0,"C","1",1,5,9,NA
1002507,"P00189142","M","26-35",4,"A","0",1,8,NA,NA
1004568,"P00052642","F","26-35",4,"B","2",1,5,14,NA
1004048,"P00120842","F","36-45",1,"B","1",0,8,17,NA
1003569,"P00197142","F","18-25",2,"B","1",0,5,NA,NA
1002734,"P00001742","F","18-25",4,"C","1",0,8,14,NA
1003768,"P00074642","M","26-35",4,"B","2",0,5,9,14
1004678,"P00347642","M","36-45",2,"A","1",0,1,6,NA
1001306,"P00293142","M","26-35",3,"B","3",0,5,NA,NA
1003821,"P00235042","M","26-35",20,"A","2",1,8,NA,NA
1005283,"P00322142","M","18-25",2,"C","1",1,1,14,NA
1003945,"P00346742","F","46-50",1,"B","2",0,11,16,NA
1005667,"P00020142","M","36-45",7,"B","1",1,7,NA,NA
1000322,"P00118542","M","55+",17,"A","3",1,5,8,NA
1001395,"P00000742","M","26-35",2,"B","1",1,5,14,NA
1004814,"P00102042","M","18-25",14,"B","1",0,5,NA,NA
1002060,"P00337842","M","0-17",1,"C","3",0,5,NA,NA
1003129,"P00226642","M","26-35",7,"B","2",0,5,6,NA
1000123,"P00113842","M","36-45",9,"B","4+",1,6,8,16
1000117,"P00246442","M","26-35",17,"A","2",1,15,NA,NA
1000408,"P00085942","M","26-35",11,"A","0",0,2,4,8
1001716,"P00250242","M","26-35",0,"B","0",0,5,NA,NA
1003265,"P00266642","M","26-35",15,"A","1",0,1,8,9
1005627,"P00035842","M","26-35",0,"A","4+",1,5,6,9
1001224,"P00114442","M","51-55",13,"B","4+",0,5,6,NA
1003093,"P00120542","F","46-50",20,"C","2",1,8,14,NA
1003994,"P00127442","M","51-55",7,"B","2",1,1,2,15
1000731,"P00103842","M","46-50",3,"A","0",1,5,NA,NA
1004041,"P00143342","M","18-25",3,"B","2",0,1,14,16
1002020,"P00102342","M","26-35",7,"B","0",1,8,14,17
1002174,"P00138542","M","51-55",12,"B","1",1,5,6,NA
1004243,"P00317442","M","55+",7,"C","2",1,1,8,NA
1003416,"P00245642","M","26-35",12,"B","4+",1,5,11,12
1005393,"P00221942","M","36-45",7,"C","2",0,1,8,NA
1004386,"P00302842","M","26-35",5,"B","1",0,8,13,NA
1005461,"P00106742","M","51-55",0,"B","2",1,3,5,NA
1004948,"P00175042","M","46-50",2,"A","1",1,8,NA,NA
1005306,"P00326942","F","26-35",17,"B","4+",0,5,14,NA
1001962,"P00255842","F","18-25",1,"B","0",1,16,NA,NA
1004352,"P00193142","M","18-25",4,"B","0",0,5,NA,NA
1003565,"P00053342","M","26-35",18,"C","2",1,1,2,4
1002605,"P00175242","M","36-45",7,"C","0",1,2,NA,NA
1004022,"P00119142","M","36-45",14,"B","1",1,3,4,12
1004647,"P00240142","M","36-45",20,"B","1",1,5,NA,NA
1001291,"P00110142","F","36-45",0,"A","3",0,7,NA,NA
1001369,"P00230242","M","26-35",5,"B","1",1,3,15,NA
1005886,"P00217442","M","26-35",20,"A","2",0,1,2,11
1002304,"P00285242","M","46-50",12,"B","2",1,17,NA,NA
1002063,"P0096842","M","26-35",4,"A","3",0,3,4,12
1004510,"P00092142","M","46-50",7,"A","4+",1,8,NA,NA
1003402,"P00313542","M","36-45",20,"B","4+",0,5,8,NA
1000551,"P00178942","M","36-45",20,"A","4+",1,5,8,NA
1005502,"P00067942","M","26-35",2,"A","4+",0,5,14,NA
1003185,"P00017542","M","18-25",7,"C","2",1,5,NA,NA
1002351,"P00109242","F","26-35",0,"B","4+",0,6,8,10
1002679,"P00065042","F","18-25",4,"A","2",0,5,15,NA
1001794,"P00002242","M","26-35",11,"B","1",0,6,8,16
1004138,"P00324742","M","26-35",7,"B","1",1,2,9,14
1004819,"P00210342","M","36-45",18,"B","1",0,3,4,NA
1003827,"P00122442","M","51-55",2,"C","1",1,1,11,15
1004223,"P00003642","F","36-45",17,"A","2",0,8,NA,NA
1001390,"P00253042","M","36-45",16,"C","3",1,8,NA,NA
1001579,"P0096842","M","26-35",0,"A","0",0,3,4,12
1001462,"P00328342","M","36-45",16,"B","2",1,5,NA,NA
1005026,"P00219142","M","26-35",17,"B","1",1,5,NA,NA
1004658,"P00184242","M","26-35",4,"B","3",1,9,15,NA
1000951,"P00348442","M","46-50",2,"B","4+",1,3,12,NA
1000303,"P00114342","M","26-35",7,"C","1",1,1,8,17
1001985,"P00348542","M","46-50",12,"A","2",1,1,16,NA
1002583,"P00057642","M","36-45",7,"C","4+",0,1,15,16
1003018,"P00233742","M","36-45",0,"B","0",0,1,15,NA
1003673,"P00158542","M","26-35",2,"B","1",0,5,6,13
1005633,"P00118442","M","51-55",1,"C","1",1,1,2,NA
1004320,"P00284842","M","26-35",5,"C","1",0,1,8,17
1004762,"P00283842","F","26-35",14,"A","0",1,8,NA,NA
1000667,"P00179442","M","26-35",18,"C","2",1,11,NA,NA
1000347,"P00271242","F","55+",1,"A","1",0,8,14,NA
1004489,"P00049942","M","18-25",4,"B","1",0,11,15,NA
1001609,"P00339042","F","36-45",9,"B","3",0,5,NA,NA
1002854,"P00321742","F","18-25",4,"B","1",0,5,8,17
1003851,"P00338442","M","26-35",12,"A","0",0,1,16,NA
1003387,"P00045542","M","18-25",1,"B","3",1,5,14,NA
1005026,"P00267542","M","26-35",17,"B","1",1,1,16,NA
1004922,"P00226642","M","18-25",17,"C","1",0,5,6,NA
1005007,"P00024042","F","18-25",4,"B","1",0,7,NA,NA
1003711,"P00242842","M","36-45",0,"C","4+",1,5,14,NA
1005738,"P00075542","M","26-35",12,"A","1",1,8,13,NA
1001135,"P00235442","M","51-55",13,"C","1",1,1,15,NA
1001943,"P00039942","M","18-25",4,"B","0",0,8,NA,NA
1004915,"P00019342","M","26-35",12,"B","2",1,1,6,15
1001531,"P00046742","M","46-50",17,"C","2",1,1,2,15
1001748,"P00262242","M","51-55",1,"A","1",1,1,11,16
1005488,"P00119142","M","26-35",15,"C","1",0,3,4,12
1000749,"P00119342","M","36-45",18,"B","0",0,10,13,NA
1000922,"P00140042","M","55+",16,"B","2",1,1,16,NA
1001794,"P00004542","M","26-35",11,"B","1",0,5,8,NA
1001923,"P00086042","M","36-45",7,"C","2",0,8,14,17
1001533,"P00251242","M","46-50",1,"C","0",1,5,11,NA
1003704,"P00210342","F","36-45",0,"C","4+",1,3,4,NA
1003935,"P00265242","M","36-45",18,"C","4+",0,5,8,NA
1003994,"P00177842","M","51-55",7,"B","2",1,8,NA,NA
1003266,"P00117242","F","26-35",4,"A","0",0,8,17,NA
1004377,"P00046642","M","26-35",0,"C","1",1,1,NA,NA
1005107,"P00294842","F","46-50",0,"B","0",0,8,NA,NA
1002179,"P00173842","F","26-35",0,"C","1",1,1,2,15
1002575,"P00233342","M","36-45",7,"C","4+",0,1,15,16
1003423,"P00145042","M","26-35",7,"C","2",0,1,2,5
1002073,"P00211942","F","18-25",4,"B","4+",0,8,NA,NA
1002167,"P00368842","F","26-35",6,"B","0",1,15,NA,NA
1005491,"P00213242","M","18-25",7,"A","1",0,5,8,NA
1003044,"P00030942","M","36-45",16,"C","1",1,4,5,9
1005161,"P00189642","M","26-35",4,"C","0",0,8,13,NA
1002248,"P00083842","F","36-45",12,"C","2",0,5,14,NA
1002814,"P00216142","M","36-45",7,"B","1",0,1,16,NA
1001284,"P00082342","M","46-50",16,"A","1",1,15,16,NA
1005493,"P00033942","M","36-45",12,"B","3",0,5,NA,NA
1003293,"P00205842","M","46-50",14,"B","2",1,5,NA,NA
1005387,"P00163242","F","26-35",1,"B","4+",1,1,8,14
1001564,"P00125942","M","51-55",1,"C","1",1,1,2,15
1001680,"P00302542","M","26-35",20,"A","3",1,5,NA,NA
1001389,"P00031042","M","26-35",17,"B","4+",1,8,NA,NA
1001714,"P00192842","M","26-35",17,"C","0",1,5,14,NA
1005929,"P00123142","F","36-45",0,"C","2",0,11,NA,NA
1003300,"P00346242","M","36-45",5,"B","1",0,1,15,NA
1002109,"P00249742","M","26-35",16,"B","2",0,1,15,18
1004032,"P00282442","M","26-35",12,"B","1",0,5,8,18
1002383,"P00089442","F","26-35",14,"B","3",0,8,NA,NA
1002776,"P00134542","M","26-35",14,"C","4+",0,5,14,NA
1002611,"P00034742","M","26-35",3,"B","4+",0,5,14,17
1004210,"P00352842","M","26-35",17,"C","0",0,2,6,15
1005522,"P00054942","M","26-35",14,"B","0",0,5,8,NA
1002340,"P00259742","M","36-45",2,"A","2",0,8,14,NA
1002419,"P00006842","M","26-35",0,"B","3",1,5,NA,NA
1003724,"P00273942","M","36-45",6,"B","4+",0,5,12,NA
1005153,"P0094642","M","26-35",7,"B","3",0,4,5,NA
1001926,"P00000142","F","0-17",0,"B","1",0,3,4,5
1005816,"P00284142","M","26-35",0,"C","4+",1,3,4,NA
1004028,"P00220342","M","26-35",4,"A","2",0,5,NA,NA
1003394,"P00326742","M","36-45",7,"B","4+",0,11,NA,NA
1001556,"P00260042","M","18-25",4,"A","3",1,5,8,NA
1000566,"P00110642","M","26-35",17,"A","3",0,5,NA,NA
1004367,"P00112642","M","36-45",0,"C","1",0,1,2,5
1002885,"P00075942","F","18-25",1,"A","2",0,5,14,NA
1000724,"P00161442","M","51-55",13,"B","2",1,5,14,NA
1005453,"P00233542","M","18-25",4,"C","1",0,1,15,NA
1000724,"P00062842","M","51-55",13,"B","2",1,1,2,13
1004187,"P00176542","F","55+",20,"C","2",1,8,14,17
1001837,"P00071442","M","26-35",2,"B","1",0,15,17,NA
1004287,"P00111142","M","26-35",7,"C","2",1,1,15,16
1003675,"P00304042","M","36-45",7,"B","3",0,5,NA,NA
1004808,"P00251642","M","36-45",0,"A","1",1,1,2,4
1005070,"P00326742","M","26-35",2,"A","0",0,11,NA,NA
1000934,"P00165742","F","36-45",7,"A","0",0,8,16,NA
1003896,"P00128042","M","36-45",0,"B","2",0,1,5,18
1004387,"P00100842","F","18-25",4,"B","0",0,5,NA,NA
1004193,"P00258742","M","55+",13,"C","1",0,5,NA,NA
1003999,"P00273742","M","36-45",17,"B","4+",0,1,17,NA
1003815,"P0097242","M","26-35",17,"C","0",0,1,16,NA
1004491,"P00079742","M","18-25",4,"C","3",0,1,2,15
1002934,"P00174142","F","36-45",20,"B","3",0,3,4,9
1004916,"P00183342","M","18-25",20,"C","4+",0,5,15,18
1000230,"P00157942","M","46-50",1,"C","1",0,8,NA,NA
1001287,"P00367042","F","51-55",7,"B","3",0,8,NA,NA
1000869,"P00171642","M","18-25",20,"A","4+",1,5,8,14
1001125,"P00044442","F","18-25",4,"B","2",0,1,16,NA
1004489,"P00140742","M","18-25",4,"B","1",0,1,15,NA
1000552,"P00161242","M","51-55",18,"C","3",1,1,5,12
1001864,"P00357642","M","36-45",7,"B","2",0,5,NA,NA
1002938,"P00220442","F","26-35",0,"B","1",0,5,14,NA
1000290,"P00001142","F","26-35",20,"C","4+",0,5,8,14
1004334,"P00265242","M","26-35",1,"C","0",0,5,8,NA
1000080,"P00318742","M","55+",1,"C","3",1,1,8,NA
1003391,"P00260442","M","18-25",4,"A","0",0,1,15,NA
1003965,"P00256042","M","18-25",11,"C","3",0,6,8,16
1001321,"P00105442","F","26-35",14,"C","3",1,11,NA,NA
1001392,"P00142142","M","46-50",3,"C","1",1,1,2,15
1004157,"P00217442","M","51-55",18,"B","1",1,1,2,11
1005775,"P00170642","M","26-35",11,"A","4+",0,5,8,NA
1000855,"P00315842","F","18-25",2,"A","2",1,5,NA,NA
1004472,"P00327642","F","46-50",16,"B","0",1,18,NA,NA
1004972,"P00003242","M","36-45",0,"C","2",0,8,15,NA
1003507,"P00002142","M","26-35",0,"A","3",0,1,5,8
1004001,"P00197142","F","26-35",1,"B","1",1,5,NA,NA
1003458,"P00064042","M","46-50",0,"C","1",0,3,4,12
1003353,"P00359742","M","36-45",17,"A","3",0,1,5,NA
1004672,"P00175642","M","55+",13,"B","4+",0,8,NA,NA
1003010,"P00125942","M","26-35",12,"A","0",0,1,2,15
1003626,"P00247542","M","26-35",17,"B","3",0,8,16,NA
1003001,"P00028042","M","18-25",4,"B","1",0,1,16,NA
1005582,"P00111942","M","46-50",1,"C","2",1,8,17,NA
1001764,"P00331942","M","18-25",0,"B","1",0,5,NA,NA
1001701,"P00205442","F","26-35",4,"B","1",0,5,8,14
1002438,"P00313242","M","36-45",1,"A","2",0,8,NA,NA
1003209,"P00054242","M","26-35",0,"C","3",0,1,6,14
1002591,"P00113642","M","18-25",1,"C","2",1,8,NA,NA
1001063,"P00361842","M","36-45",7,"B","1",0,15,16,NA
1002507,"P00004842","M","26-35",4,"A","0",1,3,4,12
1003416,"P00128742","M","26-35",12,"B","4+",1,1,NA,NA
1002864,"P00296042","F","36-45",3,"C","1",0,8,13,16
1001141,"P00185142","F","26-35",3,"B","1",1,4,5,NA
1000612,"P00062842","M","51-55",7,"C","1",0,1,2,13
1002376,"P00270242","M","26-35",1,"A","3",0,8,NA,NA
1005111,"P00009042","M","36-45",2,"B","1",1,8,16,NA
1001889,"P00229742","M","18-25",14,"B","2",0,1,16,NA
1005269,"P00279742","M","18-25",0,"B","4+",0,16,NA,NA
1002513,"P00319142","M","55+",1,"A","1",1,5,14,NA
1003481,"P00116542","M","18-25",4,"B","1",1,5,17,NA
1004161,"P00032042","M","46-50",0,"B","3",1,1,2,15
1000679,"P00199442","M","36-45",16,"C","4+",1,5,9,NA
1005450,"P00195842","M","18-25",12,"A","1",0,3,4,8
1001387,"P00210942","F","51-55",13,"B","1",1,5,12,NA
1005856,"P00110942","F","26-35",7,"B","3",1,1,2,NA
1002896,"P0096342","M","18-25",14,"B","0",0,8,NA,NA
1001119,"P00264542","M","36-45",1,"B","2",1,2,15,16
1000033,"P00237542","M","46-50",3,"A","1",1,1,15,16
1001693,"P00271142","M","26-35",12,"C","1",1,5,NA,NA
1002092,"P00357642","M","55+",1,"B","4+",1,5,NA,NA
1002593,"P00114342","M","55+",16,"C","2",0,1,8,17
1005483,"P00131042","F","26-35",6,"B","3",0,8,NA,NA
1000934,"P00067942","F","36-45",7,"A","0",0,5,14,NA
1001937,"P00271142","M","26-35",11,"C","4+",0,5,NA,NA
1001788,"P00083342","M","46-50",2,"A","3",1,5,8,14
1002921,"P00345742","M","51-55",1,"C","2",0,1,2,15
1003101,"P0096442","M","18-25",15,"C","0",0,4,5,12
1005621,"P00101942","M","26-35",7,"A","1",0,8,17,NA
1002784,"P00041542","M","51-55",20,"C","2",1,8,NA,NA
1005643,"P00131642","F","36-45",1,"A","3",1,8,NA,NA
1003590,"P00041442","F","18-25",15,"A","1",0,13,14,16
1000063,"P00263542","M","18-25",4,"C","2",0,16,NA,NA
1000509,"P00124642","M","26-35",2,"A","0",1,16,NA,NA
1002084,"P00113242","M","18-25",4,"C","2",0,1,6,8
1003841,"P00153742","M","46-50",18,"A","4+",0,8,NA,NA
1000940,"P00238442","M","0-17",10,"C","4+",0,6,NA,NA
1000386,"P00050142","M","26-35",0,"A","1",1,5,NA,NA
1004508,"P00256642","M","26-35",20,"A","2",0,5,NA,NA
1000639,"P00128042","M","46-50",17,"B","2",1,1,5,18
1003780,"P00102242","M","0-17",0,"C","0",0,8,12,NA
1002102,"P00221242","M","26-35",11,"B","3",0,1,17,NA
1004415,"P00321742","M","18-25",0,"B","1",0,5,8,17
1002873,"P00190742","F","18-25",4,"B","1",0,3,4,9
1003032,"P00112142","M","26-35",0,"A","1",1,1,2,14
1003766,"P00023042","F","18-25",1,"B","1",0,5,14,NA
1004577,"P00128942","M","36-45",7,"C","0",1,1,11,NA
1003821,"P00074342","M","26-35",20,"A","2",1,5,NA,NA
1000409,"P00182142","M","18-25",12,"B","4+",0,1,5,6
1003721,"P00270242","M","26-35",15,"C","2",1,8,NA,NA
1003524,"P00293142","F","26-35",0,"C","4+",0,5,NA,NA
1000566,"P00105142","M","26-35",17,"A","3",0,1,2,15
1001274,"P00366442","M","46-50",7,"B","4+",1,8,12,NA
1004455,"P00183442","M","36-45",7,"B","1",0,1,2,NA
1003130,"P00351142","M","26-35",7,"C","1",0,1,8,17
1001542,"P00216342","M","18-25",17,"C","4+",0,3,4,5
1005847,"P00218842","F","18-25",4,"B","2",0,5,NA,NA
1003967,"P00329642","F","18-25",2,"A","1",0,8,14,NA
1000368,"P00289342","M","26-35",0,"C","1",0,5,8,14
1004964,"P00129642","M","36-45",0,"A","1",1,5,NA,NA
1004311,"P00334242","M","51-55",13,"B","0",0,1,8,NA
1000625,"P00360842","F","36-45",12,"C","2",1,5,NA,NA
1004314,"P00278642","M","26-35",17,"C","3",0,5,NA,NA
1000721,"P00182742","F","36-45",9,"B","1",0,1,2,14
1000630,"P00033342","F","36-45",14,"C","2",0,5,14,NA
1001632,"P00339842","M","26-35",16,"B","1",0,1,14,15
1004333,"P0097342","M","51-55",2,"C","1",1,1,15,16
1005970,"P00212342","M","36-45",11,"B","1",0,8,NA,NA
1001341,"P00123242","M","18-25",7,"C","3",0,11,NA,NA
1002164,"P00178242","M","36-45",0,"B","3",0,8,NA,NA
1002583,"P00084842","M","36-45",7,"C","4+",0,8,16,NA
1004048,"P00110742","F","36-45",1,"B","1",0,1,2,8
1002030,"P00210342","M","26-35",4,"B","1",0,3,4,NA
1003733,"P00148642","M","18-25",4,"C","1",0,6,10,13
1000831,"P00367142","F","46-50",0,"C","2",1,11,NA,NA
1001776,"P00101742","M","26-35",0,"B","4+",1,12,14,NA
1003507,"P00300042","M","26-35",0,"A","3",0,16,NA,NA
1002272,"P00277442","M","26-35",0,"C","1",0,1,6,15
1006016,"P00205842","M","46-50",1,"B","1",1,5,NA,NA
1004328,"P00070042","M","51-55",3,"C","1",1,1,2,16
1002018,"P00071442","M","36-45",16,"B","1",0,15,17,NA
1003434,"P00122442","M","18-25",4,"B","1",0,1,11,15
1002865,"P00309142","F","26-35",6,"C","1",1,1,16,NA
1002837,"P00178942","M","18-25",0,"B","1",0,5,8,NA
1002307,"P00057642","M","26-35",17,"A","1",1,1,15,16
1001266,"P00248442","M","26-35",4,"B","0",1,3,4,NA
1002097,"P00157142","M","18-25",5,"C","0",0,11,16,NA
