"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours"
4650,"city_90",0.698,"Male","Has","No","Masters","STEM",">20","100-500","Pvt Ltd","4",9
13663,"city_136",0.897,"Male","No","No","Graduate","Business Degree","17","","",">4",51
8970,"city_103",0.92,"Female","Has","No","Graduate","STEM","5","50-99","Funded Startup","1",62
32422,"city_21",0.624,"Male","Has","Full","Graduate","STEM","4","10/49","Early Stage Startup","1",10
12582,"city_27",0.848,"Male","Has","No","Masters","STEM","15","10/49","Early Stage Startup","1",31
1559,"city_103",0.92,"Male","Has","No","Graduate","STEM","15","10000+","Pvt Ltd",">4",22
6327,"city_103",0.92,"Male","Has","No","Graduate","STEM","5","1000-4999","Pvt Ltd","1",11
11234,"city_103",0.92,"Male","Has","No","Graduate","STEM","7","10000+","Pvt Ltd","2",144
21035,"city_45",0.89,"Male","Has","No","Masters","STEM","13","50-99","Pvt Ltd","3",75
8844,"city_103",0.92,"Male","Has","No","High","",">20","<10","Pvt Ltd",">4",20
28933,"city_21",0.624,"Male","Has","Full","Masters","STEM","5","50-99","Pvt Ltd","1",156
7305,"city_67",0.855,"Male","Has","Full","Graduate","STEM","10","","",">4",16
933,"city_36",0.893,"Male","No","Part","High","","5","50-99","Pvt Ltd","1",32
1270,"city_160",0.92,"Male","Has","No","Graduate","STEM","4","<10","Funded Startup","1",100
12272,"city_160",0.92,"Male","Has","Full","Graduate","STEM","9","100-500","","1",20
28839,"city_114",0.926,"Male","No","Full","High","","2","100-500","Pvt Ltd","2",52
28595,"city_67",0.855,"Male","Has","No","Masters","STEM","11","10000+","Pvt Ltd","1",36
3025,"city_103",0.92,"Male","Has","No","Graduate","No Major","18","100-500","Early Stage Startup",">4",166
28744,"city_160",0.92,"Male","Has","No","Graduate","STEM","6","10/49","Funded Startup","1",102
25936,"city_16",0.91,"Male","No","No","Primary","","2","","","never",14
10887,"city_61",0.913,"Male","Has","No","Masters","STEM",">20","<10","Pvt Ltd",">4",80
26222,"city_103",0.92,"Male","Has","No","Graduate","STEM","4","<10","Early Stage Startup","1",149
32718,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","1000-4999","Pvt Ltd",">4",166
1432,"city_103",0.92,"Male","Has","No","Phd","STEM","14","10000+","Pvt Ltd","1",54
22299,"city_114",0.926,"Male","Has","No","Masters","STEM",">20","10/49","Pvt Ltd",">4",70
32707,"city_103",0.92,"Female","Has","No","Masters","STEM",">20","1000-4999","","1",28
13854,"city_104",0.924,"Male","Has","No","High","","4","10/49","Pvt Ltd","2",36
10219,"city_98",0.949,"Female","Has","No","Masters","STEM",">20","50-99","Pvt Ltd","2",111
32466,"city_67",0.855,"Male","Has","No","Graduate","STEM","10","","","4",108
16186,"city_114",0.926,"Male","Has","No","Masters","STEM","10","10000+","Pvt Ltd","2",50
18798,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","","","never",68
5595,"city_75",0.939,"Male","No","No","Graduate","STEM","8","5000-9999","Pvt Ltd",">4",56
27375,"city_21",0.624,"Male","Has","No","Graduate","STEM","12","500-999","Pvt Ltd",">4",330
28398,"city_67",0.855,"Male","Has","No","Graduate","STEM","14","100-500","Pvt Ltd",">4",53
9541,"city_103",0.92,"Male","Has","No","Graduate","Humanities","15","","","1",154
1338,"city_75",0.939,"Male","Has","No","High","","11","<10","Pvt Ltd","never",62
27477,"city_103",0.92,"Male","Has","No","Masters","STEM","14","50-99","Pvt Ltd","1",75
7465,"city_103",0.92,"Male","Has","No","Graduate","STEM","4","100-500","Pvt Ltd","2",62
24696,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd","3",228
31989,"city_118",0.722,"Female","Has","No","Graduate","STEM",">20","","",">4",36
25997,"city_103",0.92,"Male","Has","No","Graduate","Humanities","5","10000+","Pvt Ltd","1",72
19198,"city_21",0.624,"Male","Has","No","Graduate","STEM","3","100-500","Pvt Ltd","1",42
29534,"city_27",0.848,"Male","No","No","Graduate","STEM","<1","50-99","Pvt Ltd","1",57
28301,"city_160",0.92,"Male","Has","No","Masters","STEM",">20","10000+","Pvt Ltd",">4",161
494,"city_160",0.92,"Male","Has","No","Graduate","STEM","9","100-500","Funded Startup","2",24
10314,"city_103",0.92,"Male","No","No","Graduate","STEM","2","100-500","Pvt Ltd","2",106
24952,"city_27",0.848,"Male","Has","No","Graduate","STEM","7","50-99","Pvt Ltd","never",86
6542,"city_36",0.893,"Male","Has","No","Masters","STEM","17","1000-4999","NGO","1",13
29181,"city_16",0.91,"Male","Has","No","Graduate","STEM","16","","","1",194
13263,"city_103",0.92,"Male","Has","No","Graduate","Other",">20","1000-4999","Pvt Ltd",">4",11
3402,"city_21",0.624,"Female","No","Full","Graduate","STEM","5","10/49","Funded Startup","1",32
27380,"city_114",0.926,"Male","Has","No","Phd","STEM","19","","","3",162
17582,"city_16",0.91,"Male","No","No","Graduate","STEM",">20","10000+","Pvt Ltd","never",18
1297,"city_103",0.92,"Male","Has","No","Graduate","STEM","7","5000-9999","Pvt Ltd","4",86
10580,"city_114",0.926,"Male","Has","No","Phd","STEM","16","100-500","Public Sector","2",28
26145,"city_102",0.804,"Male","Has","No","Graduate","STEM","13","","","2",18
16411,"city_114",0.926,"Male","No","No","Masters","STEM","3","100-500","Pvt Ltd","1",46
11490,"city_89",0.925,"Male","Has","No","Graduate","STEM","10","1000-4999","Pvt Ltd","never",56
30778,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","4",28
27889,"city_103",0.92,"Male","Has","No","Graduate","Arts","16","50-99","Pvt Ltd",">4",3
7917,"city_102",0.804,"Male","Has","Part","Primary","","5","","","1",13
26687,"city_114",0.926,"Female","No","No","Masters","STEM","6","<10","Public Sector",">4",4
19318,"city_103",0.92,"Male","Has","Full","High","","2","10000+","Public Sector","never",34
1084,"city_103",0.92,"Male","Has","No","Graduate","STEM","3","10000+","Pvt Ltd","1",222
27522,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","100-500","NGO",">4",11
10611,"city_71",0.884,"Female","No","No","Phd","STEM",">20","50-99","Public Sector",">4",27
2785,"city_21",0.624,"Male","No","No","Masters","STEM","2","","","never",30
10725,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","10/49","Pvt Ltd","1",92
3298,"city_160",0.92,"Male","Has","No","Graduate","STEM","19","10000+","Pvt Ltd",">4",184
7113,"city_102",0.804,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","1",37
17631,"city_67",0.855,"Male","No","Full","Primary","","2","","","1",95
10871,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","500-999","Pvt Ltd","3",100
16973,"city_160",0.92,"Male","Has","No","High","",">20","100-500","Pvt Ltd","2",18
29293,"city_100",0.887,"Male","Has","No","High","","16","1000-4999","Pvt Ltd","1",143
18538,"city_64",0.666,"Male","Has","No","Masters","Humanities","4","10/49","NGO","1",12
32724,"city_74",0.579,"Male","Has","No","Graduate","STEM","5","100-500","Pvt Ltd","1",21
24697,"city_158",0.766,"Female","No","Full","Graduate","STEM","8","","","never",56
27251,"city_104",0.924,"Male","Has","No","Graduate","STEM","9","50-99","Pvt Ltd","1",7
12841,"city_16",0.91,"Female","Has","Full","Graduate","STEM","5","1000-4999","Public Sector","1",114
10349,"city_133",0.742,"Male","Has","Full","Masters","STEM","5","50-99","Pvt Ltd","never",157
22702,"city_65",0.802,"Male","No","Full","Graduate","STEM","6","","","1",40
8784,"city_103",0.92,"Female","No","No","Graduate","Business Degree","3","100-500","Pvt Ltd","2",127
19005,"city_28",0.939,"Male","No","No","Primary","","2","","","never",28
19534,"city_71",0.884,"Male","No","No","Masters","STEM","6","10/49","Pvt Ltd","3",6
14235,"city_16",0.91,"Male","Has","No","Masters","STEM",">20","500-999","Pvt Ltd",">4",47
336,"city_73",0.754,"Male","Has","Part","Graduate","STEM","4","10/49","Pvt Ltd","1",96
30811,"city_73",0.754,"Male","No","Full","High","","4","","","never",163
8047,"city_67",0.855,"Male","Has","No","Masters","STEM","14","","Pvt Ltd","1",44
31523,"city_114",0.926,"Male","Has","No","Masters","STEM","11","50-99","Pvt Ltd","1",25
13260,"city_75",0.939,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd","2",18
31671,"city_24",0.698,"Male","Has","No","Masters","STEM",">20","100-500","Pvt Ltd","1",30
10125,"city_103",0.92,"Female","Has","No","Graduate","Business Degree","2","100-500","NGO","1",7
8086,"city_90",0.698,"Male","No","Part","Masters","STEM","3","50-99","Pvt Ltd","3",149
29385,"city_46",0.762,"Male","Has","No","Graduate","STEM","8","10000+","Pvt Ltd","1",16
20041,"city_21",0.624,"Male","No","Full","Masters","STEM","2","","","never",40
23788,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","","","1",46
12801,"city_40",0.776,"Male","Has","Part","Graduate","STEM",">20","100-500","Public Sector",">4",89
8510,"city_16",0.91,"Male","Has","No","Graduate","STEM","10","1000-4999","Public Sector","never",50
17033,"city_103",0.92,"Female","No","","","","5","","","never",31
22831,"city_114",0.926,"Male","Has","No","Masters","STEM","17","500-999","Pvt Ltd","3",59
4379,"city_103",0.92,"Male","Has","No","Graduate","Arts",">20","5000-9999","NGO",">4",90
1654,"city_103",0.92,"Male","Has","No","Graduate","STEM","16","100-500","Pvt Ltd","1",12
16814,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",62
33020,"city_103",0.92,"Male","No","Part","Graduate","STEM","7","500-999","NGO",">4",24
27325,"city_16",0.91,"Male","No","Part","Graduate","STEM","1","5000-9999","Pvt Ltd","1",34
8783,"city_91",0.691,"Male","Has","No","Graduate","STEM","3","","",">4",18
4658,"city_57",0.866,"Male","Has","No","Graduate","Other",">20","","",">4",104
15206,"city_114",0.926,"Male","Has","No","Masters","STEM","12","10000+","Pvt Ltd","1",5
16538,"city_65",0.802,"Male","Has","No","Graduate","STEM","11","100-500","Pvt Ltd","2",32
29747,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","5000-9999","Public Sector","2",53
32692,"city_16",0.91,"Male","Has","Full","Graduate","STEM","1","","","1",96
27137,"city_21",0.624,"Male","No","No","Graduate","STEM",">20","10000+","Pvt Ltd","4",24
9532,"city_160",0.92,"Female","Has","No","Masters","STEM","2","10/49","Pvt Ltd","2",72
21281,"city_75",0.939,"Male","No","No","Graduate","STEM","3","1000-4999","Pvt Ltd","2",184
23939,"city_114",0.926,"Male","No","Full","Graduate","STEM","7","10/49","Public Sector","4",46
21857,"city_103",0.92,"Male","Has","No","Masters","STEM","16","100-500","Pvt Ltd","2",53
3242,"city_165",0.903,"Male","No","Full","High","","2","<10","Pvt Ltd","1",10
28147,"city_16",0.91,"Male","Has","No","Graduate","STEM","16","1000-4999","Other",">4",67
19581,"city_21",0.624,"Male","Has","Full","Graduate","STEM","6","100-500","Pvt Ltd","1",242
21255,"city_99",0.915,"Male","Has","No","High","",">20","1000-4999","Pvt Ltd","2",26
13165,"city_103",0.92,"Male","Has","Part","Graduate","STEM","14","50-99","Pvt Ltd",">4",22
3585,"city_103",0.92,"Male","Has","No","Masters","STEM","9","100-500","Pvt Ltd","1",144
6430,"city_160",0.92,"Female","Has","No","Graduate","STEM","12","<10","Pvt Ltd","1",81
18274,"city_160",0.92,"Male","Has","No","Graduate","STEM","9","<10","Funded Startup","1",70
9935,"city_142",0.727,"Male","Has","No","Graduate","STEM","7","<10","Funded Startup","2",56
2007,"city_11",0.55,"Female","Has","No","Graduate","STEM","5","<10","Pvt Ltd","1",280
11245,"city_103",0.92,"Male","Has","Part","Graduate","STEM","17","5000-9999","Pvt Ltd",">4",15
10815,"city_21",0.624,"Male","Has","No","Graduate","STEM","2","100-500","Other","1",51
23177,"city_16",0.91,"Male","Has","No","High","","15","10/49","Pvt Ltd","1",6
23944,"city_16",0.91,"Male","Has","No","Graduate","STEM","19","500-999","Pvt Ltd","1",18
8624,"city_103",0.92,"Female","Has","No","Masters","STEM","15","1000-4999","",">4",106
5743,"city_21",0.624,"Female","Has","Full","Graduate","STEM","8","100-500","Pvt Ltd","1",33
11513,"city_21",0.624,"Male","Has","No","Graduate","STEM","9","50-99","Pvt Ltd","3",21
3179,"city_73",0.754,"Female","Has","Full","Masters","STEM","15","100-500","","2",32
3436,"city_67",0.855,"Male","Has","No","Masters","STEM","15","10000+","Pvt Ltd",">4",12
30142,"city_16",0.91,"Male","Has","No","High","","9","1000-4999","Pvt Ltd","3",77
22632,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","10000+","",">4",11
19307,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","100-500","Pvt Ltd","2",24
18365,"city_103",0.92,"Male","Has","No","Phd","STEM","15","50-99","Funded Startup","4",108
23902,"city_36",0.893,"Male","Has","No","Masters","STEM","18","<10","Pvt Ltd","1",21
15153,"city_159",0.843,"Male","Has","No","Masters","STEM","8","10000+","Pvt Ltd","1",14
27600,"city_57",0.866,"Male","No","Full","High","","16","","","never",130
6141,"city_103",0.92,"Male","Has","No","Graduate","STEM","2","100-500","Pvt Ltd","2",45
12730,"city_16",0.91,"Female","Has","No","Masters","Humanities","14","500-999","Public Sector","1",28
15964,"city_103",0.92,"Male","No","No","Graduate","STEM","3","","","1",42
14008,"city_114",0.926,"Male","No","Full","Masters","STEM","6","","","1",16
4335,"city_103",0.92,"Female","Has","No","Graduate","STEM","16","1000-4999","Pvt Ltd",">4",142
3199,"city_103",0.92,"Male","No","No","Masters","Humanities","10","1000-4999","NGO","3",16
28376,"city_65",0.802,"Female","Has","No","Masters","STEM","12","","","1",88
32188,"city_16",0.91,"Male","Has","No","High","","14","50-99","Pvt Ltd","2",107
16163,"city_103",0.92,"Male","Has","No","Masters","STEM",">20","","",">4",70
16999,"city_40",0.776,"Male","Has","No","Graduate","No Major","6","<10","Pvt Ltd","3",144
15969,"city_105",0.794,"Male","Has","Full","High","","5","<10","Pvt Ltd","1",91
13598,"city_114",0.926,"Male","Has","No","High","","4","10/49","Pvt Ltd","2",52
32192,"city_173",0.878,"Male","Has","No","Graduate","STEM","16","10/49","Pvt Ltd",">4",54
21142,"city_99",0.915,"Male","Has","No","Graduate","STEM","9","50-99","Pvt Ltd","2",55
21498,"city_114",0.926,"Male","Has","No","Masters","STEM","19","<10","Pvt Ltd",">4",7
16701,"city_16",0.91,"Male","Has","No","Graduate","STEM","10","10000+","Pvt Ltd","1",29
10542,"city_16",0.91,"Male","Has","No","Phd","STEM","13","5000-9999","NGO","1",7
27811,"city_160",0.92,"Male","Has","No","Masters","STEM","14","5000-9999","Pvt Ltd",">4",136
10581,"city_102",0.804,"Female","No","Full","High","","4","","","never",144
4380,"city_46",0.762,"Male","Has","No","Graduate","STEM","5","10000+","Pvt Ltd","1",18
8492,"city_103",0.92,"Male","Has","No","Graduate","STEM","5","1000-4999","Pvt Ltd","3",76
28944,"city_21",0.624,"Male","No","No","Masters","STEM","6","","",">4",64
6995,"city_114",0.926,"Male","No","No","High","","5","50-99","Pvt Ltd","2",256
30911,"city_45",0.89,"Male","Has","No","High","","9","100-500","Pvt Ltd","1",69
25019,"city_94",0.698,"Male","No","Part","Graduate","STEM","1","10/49","","1",55
20920,"city_16",0.91,"Male","Has","No","Graduate","STEM","10","50-99","Pvt Ltd",">4",216
14374,"city_149",0.689,"Male","No","No","Graduate","STEM","4","100-500","Public Sector","1",16
4590,"city_67",0.855,"Male","Has","No","Graduate","STEM","3","10/49","","2",15
27565,"city_89",0.925,"Male","Has","No","Graduate","STEM","9","<10","Funded Startup","1",27
21834,"city_103",0.92,"Male","Has","No","Graduate","STEM","7","10000+","Pvt Ltd","1",86
32652,"city_65",0.802,"Male","Has","Full","Masters","STEM","5","100-500","Pvt Ltd","4",124
25096,"city_83",0.923,"Male","Has","No","Masters","STEM","9","50-99","Pvt Ltd","1",70
26159,"city_103",0.92,"Female","Has","No","Masters","STEM",">20","10000+","Pvt Ltd","2",62
24332,"city_136",0.897,"Male","Has","No","Masters","STEM","9","500-999","Pvt Ltd","2",13
7490,"city_21",0.624,"Male","Has","No","Graduate","STEM","14","100-500","Pvt Ltd",">4",40
21174,"city_103",0.92,"Female","Has","No","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",63
25418,"city_160",0.92,"Male","Has","Full","Graduate","STEM","6","","","1",240
6192,"city_65",0.802,"Male","No","Full","High","","4","","","never",43
26400,"city_46",0.762,"Male","Has","No","High","","4","500-999","Pvt Ltd","4",31
18826,"city_16",0.91,"Female","Has","No","Graduate","STEM","17","1000-4999","Pvt Ltd","1",3
10504,"city_75",0.939,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd",">4",35
8074,"city_24",0.698,"Male","Has","No","Graduate","Other","2","1000-4999","Pvt Ltd","1",23
29172,"city_103",0.92,"Male","Has","Full","Graduate","STEM","15","1000-4999","Pvt Ltd","2",94
29094,"city_104",0.924,"Male","Has","No","Masters","STEM",">20","1000-4999","Pvt Ltd","1",30
23695,"city_21",0.624,"Male","No","Full","Graduate","STEM","3","","","never",22
31724,"city_103",0.92,"Male","Has","No","Masters","Other",">20","50-99","Pvt Ltd",">4",135
21784,"city_16",0.91,"Male","Has","No","","",">20","","","2",300
28165,"city_103",0.92,"Male","Has","No","Graduate","STEM","8","50-99","Pvt Ltd","2",168
16731,"city_103",0.92,"Male","No","No","","","3","","","never",52
25748,"city_23",0.899,"Male","Has","No","Masters","STEM",">20","500-999","Pvt Ltd",">4",45
14234,"city_138",0.836,"Male","Has","No","Masters","STEM","19","100-500","NGO","1",14
17951,"city_67",0.855,"Male","Has","No","Masters","STEM","15","500-999","Pvt Ltd","never",334
22156,"city_59",0.775,"Male","Has","No","Graduate","STEM",">20","500-999","Pvt Ltd","2",108
23725,"city_21",0.624,"Male","No","Full","Graduate","STEM","4","","","never",15
9190,"city_21",0.624,"Male","No","No","Graduate","STEM","3","","","never",108
32874,"city_16",0.91,"Male","Has","No","Graduate","STEM","19","10000+","Pvt Ltd",">4",86
28703,"city_136",0.897,"Male","Has","No","Graduate","STEM","13","100-500","Pvt Ltd","1",31
13061,"city_159",0.843,"Male","Has","No","Graduate","STEM","15","10/49","Funded Startup",">4",166
7484,"city_103",0.92,"Male","No","No","High","",">20","5000-9999","Pvt Ltd",">4",26
21051,"city_90",0.698,"Female","No","Full","Graduate","STEM","9","","","never",224
6288,"city_160",0.92,"Male","Has","No","Graduate","Arts","8","500-999","Pvt Ltd","1",12
17212,"city_114",0.926,"Male","Has","No","Graduate","STEM","15","","",">4",14
4269,"city_67",0.855,"Female","Has","No","Graduate","STEM","14","50-99","Pvt Ltd","2",72
30638,"city_16",0.91,"Male","No","No","Primary","","7","","Pvt Ltd","never",106
22647,"city_104",0.924,"Male","No","No","Graduate","STEM","14","10000+","Pvt Ltd","1",26
26671,"city_103",0.92,"Male","Has","No","Graduate","STEM","<1","1000-4999","Pvt Ltd","1",32
26876,"city_50",0.896,"Male","Has","No","Graduate","STEM","10","10/49","Pvt Ltd","4",72
3999,"city_72",0.795,"Male","Has","No","Masters","STEM",">20","100-500","Public Sector",">4",94
19526,"city_21",0.624,"Male","Has","No","","","10","100-500","Pvt Ltd","2",12
16000,"city_46",0.762,"Male","Has","No","Graduate","STEM","9","100-500","NGO","1",11
11802,"city_160",0.92,"Male","Has","No","Graduate","STEM","3","50-99","Early Stage Startup","1",57
28294,"city_16",0.91,"Male","Has","No","Masters","STEM","14","<10","Pvt Ltd","4",88
17143,"city_103",0.92,"Female","Has","No","Graduate","STEM","20","100-500","Pvt Ltd",">4",130
