"Date","Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday"
2016-03-12,"Moree",21.3,35.7,0,"NE",44,"NNE","WNW",20,15,62,31,1018.9,1015.3,NA,7,26,33.2,"No"
2016-03-13,"Moree",19.9,36,0,"ENE",48,"E","ENE",20,7,50,23,1018.6,1014.1,1,5,24.9,33.4,"No"
2016-03-14,"Moree",21.8,36.1,0,"S",67,"NE","WNW",17,11,64,31,1016.4,1011.3,1,4,25.2,34.1,"No"
2016-03-22,"Moree",16.3,27.6,NA,"E",39,"ESE","S",22,13,62,42,1014.4,1011.8,8,NA,19.1,26.2,NA
2016-03-23,"Moree",14.3,31,5.8,"SSE",31,"E","SSE",17,9,58,23,1016.9,1014.5,1,4,21.5,29.2,"Yes"
2016-03-24,"Moree",16.4,32.9,0,"NE",33,"ENE","NE",20,7,58,23,1020,1016.2,1,2,22.2,31.2,"No"
2016-03-25,"Moree",19,32.9,0,"N",50,"NNE","NNW",31,11,62,35,1018.8,1014.3,NA,5,23.8,31.4,"No"
2016-03-26,"Moree",20.8,34.1,0,"N",43,"NE","SW",15,22,56,20,1016.1,1012.6,1,1,24.8,32.6,"No"
2016-03-27,"Moree",17.1,32.9,0,"ENE",37,"NNE","SW",11,13,69,21,1016.2,1012.8,NA,NA,21.8,32.2,"No"
2016-03-28,"Moree",19.6,33.6,0,"NNE",39,"NNE","NNE",28,20,66,28,1018.1,1013.8,NA,1,22.7,32.5,"No"
2016-03-29,"Moree",22,33.6,0,"NNE",46,"NNE","W",28,22,62,28,1017.6,1014.2,2,7,24.3,32.2,"No"
2016-03-30,"Moree",18.4,27.5,0,"SSW",39,"NE","W",13,15,75,62,1017.6,1014.9,7,6,19.7,24.4,"No"
2016-03-31,"Moree",13,29.8,2.2,"SSW",37,"E","WSW",9,20,86,21,1017.7,1014.9,0,4,18.1,28.3,"Yes"
2016-04-01,"Moree",12.8,32.4,0,"NE",33,"ENE","NE",17,9,50,22,1018.7,1015.7,NA,NA,19.8,31.2,"No"
2016-04-02,"Moree",16.2,34.2,0,"NNE",33,"NE","WSW",24,19,64,22,1019,1015.7,NA,NA,22.7,33.7,"No"
2016-04-03,"Moree",14.1,35.3,0,"ENE",31,"NE","S",17,13,43,17,1019.5,1015.5,NA,NA,26.4,33.9,"No"
2016-04-04,"Moree",18.6,32.7,0,"E",46,"NE","E",20,7,49,27,1020.1,1014.8,2,4,25,32.5,"No"
2016-04-05,"Moree",17.4,32.5,0,"NE",37,"NE","NE",20,9,49,24,1020.2,1014.8,1,2,23.4,32,"No"
2016-04-06,"Moree",17.3,33.2,0,"NE",37,"NE","WNW",30,9,49,23,1020.2,1015.7,NA,NA,23.9,32.5,"No"
2016-04-07,"Moree",19.9,34.2,0,"NNE",35,"N","W",20,15,52,25,1020.3,1016.3,NA,1,25.2,33,"No"
2016-04-08,"Moree",20.9,33.3,0,"NNE",48,"NNE","NNW",30,19,58,29,1021.1,1016.8,NA,NA,25.5,32.5,"No"
2016-04-09,"Moree",21,31.9,0.2,"WNW",54,"NNE","WNW",24,33,57,37,1021,1017.9,5,8,24.9,28.6,"No"
2016-04-10,"Moree",19.4,31.8,0.2,"WSW",50,"N","SSW",28,15,60,64,1020,1016.3,1,7,25.6,25.2,"No"
2016-04-11,"Moree",17.5,27,13.2,"E",28,"S","WSW",17,7,78,53,1019.5,1016.4,7,4,20.8,26.4,"Yes"
2016-04-12,"Moree",12.2,29.3,0,"WNW",28,"SE","WNW",7,9,74,19,1019.6,1016,1,1,20.4,28.5,"No"
2016-04-13,"Moree",15.4,29.8,0,"ENE",37,"E","S",17,11,56,28,1023.5,1020,1,2,22.4,29.3,"No"
2016-04-14,"Moree",14.9,30.6,0,"ENE",35,"E","ENE",22,20,47,22,1026.5,1022.2,1,2,22.9,29.3,"No"
2016-04-15,"Moree",14.2,29.2,0,"SSE",41,"ENE","SE",17,17,48,23,1026.2,1020,NA,NA,20.9,28.6,"No"
2016-04-16,"Moree",14.6,28.1,0,"NNE",30,"NNE","SSE",17,20,62,29,1021.7,1016.5,NA,NA,20.6,27,"No"
2016-04-17,"Moree",15.7,29.3,0,"ENE",30,"NE","SE",20,9,65,26,1019.7,1015,3,NA,21.5,28.2,"No"
2016-04-18,"Moree",15.6,26.8,0,"S",31,"SSE","SW",15,11,54,37,1020.1,1015.7,7,6,21,25.2,"No"
2016-04-19,"Moree",12.5,28.7,0,"E",31,"NE","S",20,11,62,25,1020.5,1017.1,7,7,20.7,27.7,"No"
2016-04-20,"Moree",13.5,30.2,0,"NE",31,"NE","NNW",24,9,57,23,1022.4,1018.4,1,2,22.2,29.3,"No"
2016-04-21,"Moree",14.6,30.2,0,"ENE",26,"NE","SSE",17,11,55,29,1022.5,1018.2,2,3,22.3,28.9,"No"
2016-04-22,"Moree",14.8,31.2,0,"SW",33,"N","SW",17,17,59,23,1020.6,1015.8,NA,NA,23.3,30.5,"No"
2016-04-23,"Moree",12.4,28.8,0,"S",54,"SSE","S",13,24,48,26,1019.5,1016.6,NA,3,22.6,27.4,"No"
2016-04-24,"Moree",11.4,28.7,0,"ESE",54,"SE","S",22,24,47,28,1024.6,1020.8,1,2,20.3,28.4,"No"
2016-04-25,"Moree",10.9,27.9,0,"SE",37,"SE","SSE",20,15,45,29,1027.4,1023.2,1,2,21,26.9,"No"
2016-04-26,"Moree",13.1,28.4,0,"ESE",37,"ESE","E",30,11,46,30,1026.8,1022.1,1,3,22.6,27.2,"No"
2016-04-27,"Moree",12.7,28.2,0,"ENE",35,"E","SE",28,9,52,27,1025.1,1020.1,1,1,21.3,27.7,"No"
2016-04-28,"Moree",14.2,29.3,0,"NNE",35,"E","E",24,13,54,25,1024.2,1019.8,1,NA,21.8,29.2,"No"
2016-04-29,"Moree",14.9,29.4,0,"NE",41,"NE","NNE",26,13,55,28,1023.4,1017.9,NA,NA,21.8,29,"No"
2016-04-30,"Moree",19.3,30.1,0,"NNE",43,"NNE","N",30,13,70,43,1021,1016.3,NA,5,22.1,29.1,"No"
2016-05-01,"Moree",21.4,24.7,0,"SW",48,"WNW","SSW",19,2,72,83,1018.6,1017,8,8,22.6,19.6,"No"
2016-05-02,"Moree",12.8,23.2,3,"SSW",35,"E","SW",11,22,98,91,1018.3,1016.3,8,8,16.2,18.9,"Yes"
2016-05-03,"Moree",14.6,23.2,18.4,"N",26,"ENE","N",7,2,94,69,1016.4,1012.8,8,8,16.6,21.8,"Yes"
2016-05-04,"Moree",11.1,25,0,"SSW",24,"ESE","SW",6,15,66,30,1018.9,1016.1,NA,NA,18.1,24.6,"No"
2016-05-05,"Moree",9.7,26.7,0,"ENE",24,"NE","W",13,6,66,26,1021.4,1017.5,NA,NA,16.7,26.2,"No"
2016-05-06,"Moree",11.2,27.7,0,"ENE",31,"NE","N",17,2,65,30,1020.4,1016.8,NA,NA,19.1,26.5,"No"
2016-05-07,"Moree",12.9,28.5,0,"NE",35,"NE","NE",24,13,64,33,1020.5,1016.5,NA,NA,20.5,28.2,"No"
2016-05-08,"Moree",16.5,27.9,0,"NNE",46,"NE","NE",24,31,63,37,1019.6,1013.1,8,8,20.7,26.7,"No"
2016-05-09,"Moree",19.5,25.3,0,"NNE",59,"NNE","N",33,13,67,80,1013.4,1010.2,8,7,21.8,21.8,"No"
2016-05-10,"Moree",14.9,22.8,1.4,"WSW",37,"W","W",19,20,71,44,1015.6,1013.6,NA,8,17.3,22.1,"Yes"
2016-05-11,"Moree",9.3,21.2,0,"SW",37,"SW","SW",31,19,76,33,1020.9,1018.8,NA,NA,13.8,20.5,"No"
2016-05-12,"Moree",5.3,21.4,0,"WSW",35,"SW","SSW",9,20,65,36,1022.8,1019.9,NA,NA,13.2,21,"No"
2016-05-13,"Moree",5.9,24.8,0,"SSW",35,"S","SW",6,20,64,36,1025.2,1021.6,NA,NA,15.5,24.3,"No"
2016-05-14,"Moree",5.4,26.1,0,"WSW",19,"ENE","W",9,7,63,23,1024.6,1020.8,NA,NA,15.4,25.8,"No"
2016-05-15,"Moree",7.5,26.4,0,"ENE",26,"NNE","WNW",17,11,62,22,1022.1,1018.1,NA,NA,17.1,25.4,"No"
2016-05-16,"Moree",9.6,28.4,0,"E",26,"NE","SW",15,7,51,11,1021.2,1017.6,6,1,16.9,27.8,"No"
2016-05-17,"Moree",10.6,28.7,0,"ENE",31,"NNE","SSW",17,17,49,20,1020.7,1017.2,1,1,19.2,27.8,"No"
2016-05-18,"Moree",13.7,26.3,0,"ENE",26,"ENE","WSW",13,9,47,32,1019.1,1015.7,NA,NA,19.9,26.1,"No"
2016-05-19,"Moree",10.1,24.9,0,"SW",44,"SE","SW",2,31,46,27,1020.3,1016.9,NA,NA,18.5,24.1,"No"
2016-05-20,"Moree",5.3,25.4,0,"SSW",37,"NE","SW",7,24,54,26,1022.4,1019.4,NA,NA,15.6,25.1,"No"
2016-05-21,"Moree",8.4,28,0,"NE",41,"ENE","NNE",24,13,51,26,1025.3,1020.7,NA,NA,17.4,27,"No"
2016-05-22,"Moree",13.3,27.2,0,"NNE",35,"ENE","ENE",17,15,58,34,1025.1,1020.5,NA,3,19.9,26.6,"No"
2016-05-23,"Moree",11.7,28.8,0,"SW",50,"N","WSW",15,24,58,29,1020.5,1015.4,NA,6,20.2,27.9,"No"
2016-05-24,"Moree",6.1,20.6,0,"SSW",50,"S","SW",19,28,50,31,1021.8,1018.4,NA,NA,13.1,20,"No"
2016-05-25,"Moree",1.5,22.5,0,"W",24,"E","N",9,9,57,19,1020.2,1015.8,NA,NA,11.5,22,"No"
2016-05-26,"Moree",5,22.9,0,"SSW",67,"NNE","SSE",28,20,26,73,1011.6,1008.2,4,5,17.5,16.5,"No"
2016-05-27,"Moree",12.9,17.1,12,"WSW",35,"SW","WSW",19,24,87,51,1011.4,1010.4,8,1,13.3,16.8,"Yes"
2016-05-28,"Moree",6,17.8,0,"W",56,"NW","W",19,41,76,43,1013.3,1012.6,8,1,11.1,16,"No"
2016-05-29,"Moree",7.9,16.6,0,"SSW",31,"SSW","SSW",20,17,59,46,1020.6,1019.5,NA,NA,12.8,16.2,"No"
2016-05-30,"Moree",2.2,17.6,0,"W",17,"ENE","SW",11,13,77,36,1025,1022.5,NA,NA,8.9,17,"No"
2016-05-31,"Moree",4.3,20.8,0,"N",30,"ENE","NNE",17,19,72,46,1027.3,1023.6,2,NA,10.4,20.2,"No"
2016-06-01,"Moree",7.7,20.7,0,"NNE",39,"E","N",20,22,69,75,1025.9,1023.4,8,8,13.5,16.5,"No"
2016-06-02,"Moree",12.5,19.4,1.8,"ESE",30,"E","E",17,7,83,59,1024.2,1021.2,NA,8,14,19.1,"Yes"
2016-06-03,"Moree",12.7,21.6,0,"NE",39,"ENE","ENE",20,19,72,54,1021.8,1016,2,8,16.4,21.5,"No"
2016-06-04,"Moree",14.8,16.7,22.7,"NE",61,"NNW","WNW",30,22,92,80,1009.3,1008.2,8,8,16,15.8,"Yes"
2016-06-05,"Moree",11,13.6,1.6,"WSW",52,"WSW","WSW",35,33,92,90,1005.8,1003,8,8,11.2,13,"Yes"
2016-06-06,"Moree",6.7,16.7,1.3,"WSW",35,"WNW","WSW",9,26,84,62,1010,1007.3,8,7,9.6,15.5,"Yes"
2016-06-07,"Moree",9.6,18.9,0,"W",44,"WNW","W",17,30,71,50,1012.5,1010.6,8,8,12.8,17.7,"No"
2016-06-08,"Moree",5.4,20,0,"W",20,NA,"N",0,9,81,48,1017.9,1014.3,NA,NA,11.5,19.4,"No"
2016-06-09,"Moree",11.4,21.4,0,"W",39,"NNE","SW",20,19,53,65,1014.8,1015.1,7,8,17.4,18.8,"No"
2016-06-10,"Moree",7.3,19,0,"WSW",28,NA,"W",0,13,75,58,1022.6,1021.5,4,5,12.7,18,"No"
2016-06-11,"Moree",6.8,16.2,0,"SW",41,"SSW","SW",22,30,82,52,1025.7,1025,NA,8,11.8,14.4,"No"
2016-06-12,"Moree",4.8,20.5,0,"SE",31,"SE","SE",26,13,58,33,1031.5,1030.2,1,NA,12.8,20.2,"No"
2016-06-13,"Moree",7.6,20.9,0,"E",31,"ESE","ENE",13,11,70,38,1035.9,1032.3,NA,NA,12.5,20.3,"No"
2016-06-14,"Moree",6.8,21.5,0,"E",30,"ESE","SE",9,9,67,43,1034.4,1031.4,NA,NA,13.8,21.2,"No"
2016-06-15,"Moree",7.9,21.8,0,"E",30,"E","E",19,9,66,37,1031.5,1027.5,NA,NA,14.2,21.6,"No"
2016-06-16,"Moree",8,21.6,0,"NE",31,"E","NNE",20,15,66,48,1026.3,1020.6,NA,8,14.2,21,"No"
2016-06-17,"Moree",11.5,21.7,0,"NNE",43,"NNE","N",28,24,73,52,1021,1017,NA,5,15.8,21,"No"
2016-06-18,"Moree",15.1,20.3,2.9,"NNE",35,"NNE","NNE",24,11,91,74,1019.2,1016.8,8,8,15.5,19.6,"Yes"
2016-06-19,"Moree",15,17.9,3.4,"NE",63,"ENE","N",24,28,88,85,1010.2,1006.2,8,8,16.1,16.9,"Yes"
2016-06-20,"Moree",11.9,15.9,20.9,"WNW",56,"WNW","WNW",31,37,92,75,1009.1,1008.2,8,6,12.1,15.2,"Yes"
2016-06-21,"Moree",8.2,14.1,0.4,"W",39,"WNW","WNW",17,19,80,61,1015.1,1012.6,7,6,10.6,13.6,"No"
2016-06-22,"Moree",10.2,15.3,3.2,"WSW",33,"N","SW",15,13,91,82,1013.7,1013.6,8,6,11.8,14.5,"Yes"
2016-06-23,"Moree",8.4,14.6,0.2,"NNW",33,"NNE","N",13,13,96,91,1016,1012.1,8,8,10.7,14.3,"No"
2016-06-24,"Moree",10.7,16.6,3.6,"W",56,"WSW","W",33,35,90,53,1013.8,1013,8,2,12.3,15.5,"Yes"
2016-06-25,"Moree",3.1,12.3,0,"WSW",35,"SSW","SW",24,30,80,48,1022.6,1020,NA,NA,6.5,11.9,"No"
2016-06-26,"Moree",0.5,12.4,0,"E",26,"ENE","NE",15,7,81,53,1021.7,1017.4,7,3,5.6,11.9,"No"
2016-06-27,"Moree",5.6,9.6,0.6,"WSW",39,"WSW","WSW",20,26,90,71,1019.1,1018.8,8,8,7.3,9.1,"No"
2016-06-28,"Moree",3.1,13,0.6,"SW",35,"WSW","SSW",20,28,76,56,1026.1,1025,2,4,8.3,12.8,"No"
2016-06-29,"Moree",-0.6,16.4,0,"WSW",19,"ENE","W",7,15,84,41,1028.5,1025.7,NA,NA,6.4,16,"No"
2016-06-30,"Moree",1.9,17.7,0,"NNW",35,"ENE","NNW",15,11,70,45,1024.6,1020.3,NA,7,9.4,16.3,"No"
2016-07-01,"Moree",1.8,15.9,0,"WSW",39,"WNW","SW",9,26,76,48,1022.5,1021.3,NA,NA,9.1,15.3,"No"
2016-07-02,"Moree",1.3,14.8,0,"SW",35,"SSW","SW",9,22,84,53,1027.7,1025.5,NA,NA,6.8,14.5,"No"
2016-07-03,"Moree",-1.2,17.4,0,"E",19,"ESE","WNW",11,7,86,46,1028,1024,NA,NA,6.6,16.7,"No"
2016-07-04,"Moree",3,21.2,0,"NNE",44,"ENE","NNE",20,20,82,53,1022.2,1016.7,8,8,9.7,21,"No"
2016-07-05,"Moree",9.7,15.1,4,"W",39,"W","WNW",26,28,83,64,1015,1013.9,7,8,14.3,13.8,"Yes"
2016-07-06,"Moree",4.7,13.4,0,"WNW",44,"W","W",26,30,78,61,1018.3,1015.8,NA,8,9,12.5,"No"
2016-07-07,"Moree",8.9,14.1,0,"WSW",35,"SW","WSW",24,17,85,71,1018.9,1017.8,8,8,10.4,13.5,"No"
2016-07-08,"Moree",8.8,17.8,0,"SW",28,"WSW","WSW",9,15,84,62,1020.9,1019,5,8,11.9,17,"No"
2016-07-09,"Moree",4.9,18.2,0.2,"WSW",20,"SE","SSW",2,11,96,51,1023.5,1020.7,8,5,7.1,17.7,"No"
2016-07-10,"Moree",5.2,19.7,0,"NNE",44,"ENE","N",19,19,78,44,1023.8,1020,NA,NA,11.9,19.3,"No"
2016-07-11,"Moree",8.8,21.1,0,"NNE",41,"NNE","N",30,20,74,56,1020.2,1015.7,7,2,15.2,20.7,"No"
2016-07-12,"Moree",14.2,17.6,0,"WSW",31,"N","W",17,22,79,49,1017.3,1016.9,8,7,16.4,16.3,"No"
2016-07-13,"Moree",8.3,13.4,0,"SW",43,"SW","SW",33,28,64,34,1026,1025.4,NA,3,10,12.6,"No"
2016-07-14,"Moree",5.4,11.8,0,"S",35,"SSW","SW",15,20,64,45,1031,1028.9,3,4,7.7,11.5,"No"
2016-07-15,"Moree",-0.9,15.2,0,"SW",22,"S","SSE",6,9,71,26,1029.8,1026.7,NA,NA,6.5,15.1,"No"
2016-07-16,"Moree",6.5,17.8,0,"ESE",35,"SE","ESE",17,15,49,51,1029.1,1025.8,8,8,10.9,17.3,"No"
2016-07-17,"Moree",8.1,23.4,0,"ESE",33,"ESE","SE",13,7,70,48,1027.4,1024.2,6,5,14.5,23.3,"No"
2016-07-18,"Moree",9.6,23.9,0,"NE",35,"E","NE",19,9,69,49,1027.2,1023.1,NA,NA,16.2,23.8,"No"
2016-07-19,"Moree",11.3,24.4,0,"NNE",26,"E","N",11,9,80,55,1025.3,1021,2,NA,17.6,24,"No"
2016-07-20,"Moree",15.2,25.2,0,"NNW",33,"NNE","NNW",19,15,74,56,1021.9,1018.1,7,8,19.6,24.6,"No"
2016-07-21,"Moree",17.6,22.8,10.2,"WNW",28,"N","NW",13,17,93,77,1019.2,1016.5,6,3,18.3,22.3,"Yes"
2016-07-22,"Moree",15.3,25,0.2,"NNW",31,"NNE","NW",19,20,91,64,1016.1,1010.9,8,7,17.3,24.3,"No"
2016-07-23,"Moree",15.2,18,0,"SW",50,"SW","WSW",30,28,60,30,1013.2,1012.8,7,NA,15.5,17.2,"No"
2016-07-24,"Moree",5.2,12.7,0,"S",15,"NE","NW",6,9,82,58,1018.6,1016.1,7,7,9,12.4,"No"
2016-07-25,"Moree",5,16.4,0,"SW",31,"WSW","WSW",17,15,73,33,1020.5,1018.4,NA,NA,10.4,15.9,"No"
2016-07-26,"Moree",1,16.5,0,"SW",28,"NE","NW",11,9,79,42,1022.2,1018.2,NA,1,7.9,15.8,"No"
2016-07-27,"Moree",3.5,19.2,0,"W",44,"NNW","WSW",9,30,68,40,1021.5,1019.5,NA,1,11,17.8,"No"
2016-07-28,"Moree",2.3,17.1,0,"WSW",33,"SW","SW",13,20,81,46,1026.9,1024,NA,NA,8.9,16.2,"No"
2016-07-29,"Moree",0.8,16.3,0,"SW",28,"W","WSW",6,19,82,43,1025.6,1022.3,NA,NA,6.9,15.3,"No"
2016-07-30,"Moree",0.2,16.2,0,"NNE",17,"NE","WSW",11,9,97,49,1023.4,1020,8,NA,3.8,15.2,"No"
2016-07-31,"Moree",0.9,19,0,"SW",28,"ENE","SW",11,20,80,39,1022.4,1019.1,NA,NA,8.4,17.8,"No"
2016-08-01,"Moree",2.3,22.5,0,NA,NA,"ENE",NA,15,NA,61,30,1019.3,1014.5,NA,NA,11.5,22.1,"No"
2016-08-02,"Moree",6.8,24.1,0,NA,NA,NA,NA,NA,NA,64,39,1012.9,1007.7,NA,NA,14.6,22.4,"No"
2016-08-03,"Moree",8.8,12,2.4,NA,NA,NA,NA,NA,NA,89,79,1012.6,1012.6,8,8,9.7,11.6,"Yes"
2016-08-04,"Moree",6.7,17.9,2,NA,NA,NA,NA,NA,NA,79,53,1020.3,1020.1,NA,7,11.7,16.9,"Yes"
2016-08-05,"Moree",3.1,19.1,0,NA,NA,NA,NA,NA,NA,69,42,1027.7,1024.7,NA,2,11.9,18.4,"No"
2016-08-06,"Moree",4.4,20.1,0,NA,NA,NA,NA,NA,NA,65,33,1027.3,1024,NA,4,11.9,19.1,"No"
2016-08-07,"Moree",6,20.9,0,NA,NA,NA,NA,NA,NA,66,39,1026,1023.1,8,7,12.2,19.3,"No"
2016-08-08,"Moree",5.8,21.2,0,NA,NA,NA,NA,NA,NA,66,32,1025.4,1022.4,NA,NA,13.5,20.1,"No"
2016-08-09,"Moree",4.6,21,0,NA,NA,NA,NA,NA,NA,70,41,1024,1019.9,NA,6,13.3,19.9,"No"
2016-08-10,"Moree",10.2,25.4,0,NA,NA,NA,NA,NA,NA,61,34,1020.7,1017.3,NA,7,16.3,24.1,"No"
2016-08-11,"Moree",12,16.3,7.6,NA,NA,NA,NA,NA,NA,90,56,1022.1,1020.3,6,NA,13.5,15.8,"Yes"
2016-08-12,"Moree",3,17.8,0,NA,NA,NA,NA,NA,NA,75,42,1025.1,1022.3,NA,NA,10.8,17.6,"No"
2016-08-13,"Moree",2.8,18.8,0,NA,NA,NA,NA,NA,NA,74,35,1025.6,1021.9,NA,NA,11,18.4,"No"
2016-08-14,"Moree",2.3,20.2,0,NA,NA,NA,NA,NA,NA,71,31,1028.3,1024.9,NA,NA,11.1,19.8,"No"
2016-08-15,"Moree",5.9,23.1,0,NA,NA,NA,NA,NA,NA,56,29,1031.1,1027.5,NA,NA,14.6,22.6,"No"
2016-08-16,"Moree",6.7,22,0,NA,NA,NA,NA,NA,NA,59,29,1032,1026.4,NA,NA,14.8,21.7,"No"
2016-08-17,"Moree",4.2,21.6,0,NA,NA,NA,NA,NA,NA,63,33,1028.3,1023.9,NA,NA,14.6,21.1,"No"
2016-08-18,"Moree",5.7,23.3,0,NA,NA,NA,NA,NA,NA,67,23,1025,1020.4,NA,NA,15,22.8,"No"
2016-08-19,"Moree",7.3,22.4,0,NA,NA,NA,NA,NA,NA,74,39,1022.8,1017,8,8,14.6,21,"No"
2016-08-20,"Moree",10.2,18.2,0.4,NA,NA,NA,NA,NA,NA,79,32,1020.5,1018.9,7,NA,11.4,17.4,"No"
2016-08-21,"Moree",1.5,18,0,NA,NA,NA,NA,NA,NA,57,30,1022.4,1018.3,NA,NA,11.2,17.1,"No"
2016-08-22,"Moree",3.7,14.5,0,NA,NA,NA,NA,NA,NA,72,92,1015.8,1012.7,8,8,14,13.4,"No"
2016-08-23,"Moree",10.2,17.2,11.6,NA,NA,NA,NA,NA,NA,94,77,1015.3,1013.1,8,8,14.4,16.9,"Yes"
2016-08-24,"Moree",12.2,16.1,22,NA,NA,NA,NA,NA,NA,92,83,1009.2,1006.3,8,8,13.9,16,"Yes"
2016-08-25,"Moree",7.4,14.4,4,NA,NA,NA,NA,NA,NA,86,60,1015.1,1014.8,8,8,9.1,13.7,"Yes"
2016-08-26,"Moree",1.6,14.8,0,NA,NA,NA,"SSW",NA,24,77,51,1020.9,1018,NA,3,8.9,14.2,"No"
2016-08-27,"Moree",1.4,17.8,0,"SSW",37,"S","SSW",13,24,71,44,1023.9,1021.1,NA,NA,8.9,17.1,"No"
2016-08-28,"Moree",1.8,19.3,0,"WSW",24,"ENE","W",13,9,74,28,1025.7,1022.2,NA,NA,11.5,18.8,"No"
2016-08-29,"Moree",3,21.6,0,"ENE",30,"E","E",17,9,65,35,1026.5,1023.3,NA,NA,13.9,21.2,"No"
2016-08-30,"Moree",9.9,22.7,0,"NNE",44,"NE","NE",26,20,73,52,1028.1,1023.6,NA,1,16.7,22.1,"No"
2016-08-31,"Moree",13.4,20.9,0,"NNE",46,"NNE","N",31,20,70,64,1024.5,1020.5,2,8,16.4,19.8,"No"
2016-01-01,"Newcastle",16.8,25.8,0,NA,NA,NA,NA,0,NA,54,NA,NA,NA,6,NA,23.6,NA,"No"
2016-01-02,"Newcastle",17.4,25.4,0,NA,NA,NA,NA,0,NA,63,NA,NA,NA,7,NA,22.5,NA,"No"
2016-01-03,"Newcastle",18.4,24.2,1,NA,NA,"ESE",NA,19,NA,73,NA,NA,NA,8,NA,23.4,NA,"No"
2016-01-04,"Newcastle",17.8,23.8,52,NA,NA,NA,NA,0,NA,96,NA,NA,NA,8,NA,19.4,NA,"Yes"
2016-01-05,"Newcastle",18.7,21.8,21.5,NA,NA,"SE",NA,37,NA,97,NA,NA,NA,8,NA,19.7,NA,"Yes"
2016-01-06,"Newcastle",15.5,NA,216.3,NA,NA,"SE",NA,37,NA,98,NA,NA,NA,8,NA,18.8,NA,"Yes"
2016-01-07,"Newcastle",NA,23.2,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes"
2016-01-08,"Newcastle",14.4,26.2,0.6,NA,NA,NA,NA,0,NA,79,NA,NA,NA,1,NA,18.4,NA,"No"
2016-01-09,"Newcastle",16.8,NA,0,NA,NA,NA,NA,0,NA,86,NA,NA,NA,8,NA,21.4,NA,"No"
2016-01-10,"Newcastle",NA,27.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
2016-01-11,"Newcastle",18.2,36.7,0,NA,NA,"NW",NA,9,NA,74,NA,NA,NA,0,NA,23.6,NA,"No"
2016-01-12,"Newcastle",21.2,38,1.8,NA,NA,NA,NA,0,NA,70,NA,NA,NA,4,NA,28,NA,"Yes"
2016-01-13,"Newcastle",22.5,30,0,NA,NA,NA,NA,0,NA,70,NA,NA,NA,8,NA,24,NA,"No"
2016-01-14,"Newcastle",21.8,38.2,0,NA,NA,"NE",NA,9,NA,73,NA,NA,NA,0,NA,29.2,NA,"No"
2016-01-15,"Newcastle",15,22.5,46.8,NA,NA,"SE",NA,9,NA,99,NA,NA,NA,8,NA,15.5,NA,"Yes"
2016-01-16,"Newcastle",14.6,23.7,20.2,NA,NA,"SW",NA,28,NA,61,NA,NA,NA,6,NA,22.2,NA,"Yes"
2016-01-17,"Newcastle",17.2,24.2,4,NA,NA,NA,NA,0,NA,96,NA,NA,NA,8,NA,18.2,NA,"Yes"
2016-01-18,"Newcastle",16.6,26.8,4.2,NA,NA,NA,NA,0,NA,69,NA,NA,NA,1,NA,22,NA,"Yes"
2016-01-19,"Newcastle",16.5,32.5,0,NA,NA,NA,NA,0,NA,97,NA,NA,NA,2,NA,20.8,NA,"No"
2016-01-20,"Newcastle",18.7,37,0,NA,NA,"NE",NA,19,NA,65,NA,NA,NA,0,NA,25,NA,"No"
2016-01-21,"Newcastle",22,37.2,0,NA,NA,"NE",NA,9,NA,62,NA,NA,NA,7,NA,26.9,NA,"No"
2016-01-22,"Newcastle",21.5,31.2,8.8,NA,NA,NA,NA,0,NA,84,NA,NA,NA,8,NA,24.2,NA,"Yes"
2016-01-23,"Newcastle",22.2,30.1,23.6,NA,NA,"NW",NA,9,NA,73,NA,NA,NA,2,NA,27,NA,"Yes"
2016-01-24,"Newcastle",20,25.7,0.6,NA,NA,NA,NA,0,NA,79,NA,NA,NA,8,NA,23,NA,"No"
2016-01-25,"Newcastle",20.4,28,0.4,NA,NA,"SE",NA,9,NA,68,NA,NA,NA,6,NA,25,NA,"No"
2016-01-26,"Newcastle",22.5,NA,0,NA,NA,"NE",NA,9,NA,53,NA,NA,NA,8,NA,24.5,NA,"No"
2016-01-27,"Newcastle",NA,27.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
2016-01-28,"Newcastle",20,28.6,2.2,NA,NA,"NE",NA,9,NA,82,NA,NA,NA,8,NA,21.5,NA,"Yes"
2016-01-29,"Newcastle",21.2,30,0,NA,NA,"NE",NA,9,NA,87,NA,NA,NA,4,NA,24.6,NA,"No"
2016-01-30,"Newcastle",21.2,29.5,0,NA,NA,NA,NA,0,NA,86,NA,NA,NA,3,NA,25.5,NA,"No"
2016-01-31,"Newcastle",19.6,32.9,0,NA,NA,"NW",NA,9,NA,43,NA,NA,NA,0,NA,26.4,NA,"No"
2016-02-01,"Newcastle",16.4,31,0,NA,NA,"NW",NA,9,NA,54,NA,NA,NA,1,NA,24.8,NA,"No"
