show_id,type,title,cast,country,date_added,release_year,rating,duration,listed_in
s1232,TV Show,City of Ghosts,"August Nuñez, Blue Chapman, Kirikou S'hai Muldrow, Michael Ren, Angel Chipagua, Honor Calderon",United States,05-Mar-21,2021,TV-Y7,1 Season,Kids' TV
s1239,TV Show,Pacific Rim: The Black,"Gideon Adlon, Calum Worthy, Erica Lindbeck, Victoria Grace, Andrew McPhee","United States, Australia",04-Mar-21,2021,TV-14,1 Season,Anime Series
s1240,Movie,Parker,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce, Clifton Collins Jr., Bobby Cannavale, Patti LuPone, Carlos Carrasco, Micah Hauptman, Emma Booth, Nick Nolte",United States,04-Mar-21,2013,R,119 min,Action & Adventure
s1241,Movie,Safe Haven,"Josh Duhamel, Julianne Hough, Cobie Smulders, David Lyons, Noah Lomax, Mimi Kirkland",United States,04-Mar-21,2013,PG-13,116 min,"Dramas, Romantic Movies"
s1242,Movie,Moxie,"Hadley Robinson, Lauren Tsai, Patrick Schwarzenegger, Nico Hiraga, Sydney Park, Josephine Langford, Clark Gregg, Josie Totah, Alycia  Pascual-Peña, Anjelika Washington, Charlie Hall, Sabrina Haskett, Ike Barinholtz, Amy Poehler, Marcia Gay Harden",United States,03-Mar-21,2021,PG-13,112 min,"Comedies, Dramas, Music & Musicals"
s1243,TV Show,Murder Among the Mormons,,United States,03-Mar-21,2021,TV-14,1 Season,"Crime TV Shows, Docuseries"
s1244,Movie,Black or White,"Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr, Mpho Koaho, Anthony Mackie, Jennifer Ehle, André Holland, Gillian Jacobs, Paula Newsome",United States,02-Mar-21,2014,PG-13,121 min,Dramas
s1246,TV Show,Word Party,"Victor Yerrid, Alice Dinnean, Alon Williams, Donna Kimball, John Munro Cameron, John Tartaglia, Arty Casas, Dorien Davies, Misty Rosas, Patina Miller",United States,02-Mar-21,2021,TV-Y,5 Seasons,Kids' TV
s1249,Movie,Biggie: I Got a Story to Tell,"The Notorious B.I.G., Sean ""P. Diddy"" Combs",United States,01-Mar-21,2021,R,98 min,"Documentaries, Music & Musicals"
s1252,Movie,Dances with Wolves,"Kevin Costner, Mary McDonnell, Rodney Grant, Graham Greene, Floyd ""Red Crow"" Westerman, Tantoo Cardinal, Robert Pastorelli, Charles Rocket, Maury Chaykin, Jimmy Herman","United States, United Kingdom",01-Mar-21,1990,PG-13,181 min,"Action & Adventure, Classic Movies, Dramas"
s1254,Movie,LEGO Marvel Spider-Man: Vexed by Venom,"Robbie Daymond, Ben Pronsky, Josh Keaton, Tara Strong, Jennifer Hale, Laura Bailey",United States,01-Mar-21,2019,TV-Y,22 min,"Children & Family Movies, Comedies"
s1255,Movie,Rain Man,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen, Jack Murdock, Michael D. Roberts, Ralph Seymour, Lucinda Jenney, Bonnie Hunt",United States,01-Mar-21,1988,R,134 min,"Classic Movies, Dramas"
s1257,Movie,Tenacious D in The Pick of Destiny,"Jack Black, Kyle Gass, JR Reed, Troy Gentile, Ronnie James Dio, Paul F. Tompkins, Ned Bellamy, Fred Armisen, Kirk Ward, Amy Poehler, Tim Robbins, Dave Grohl, Ben Stiller","United States, Germany",01-Mar-21,2006,R,94 min,"Comedies, Cult Movies, Music & Musicals"
s1260,Movie,Captain Fantastic,"Viggo Mortensen, Frank Langella, George MacKay, Samantha Isler, Annalise Basso, Nicholas Hamilton, Shree Crooks, Charlie Shotwell, Ann Dowd, Erin Moriarty, Missi Pyle, Kathryn Hahn, Steve Zahn",United States,26-Feb-21,2016,R,119 min,"Comedies, Dramas, Independent Movies"
s1264,Movie,No Escape,"Owen Wilson, Lake Bell, Pierce Brosnan, Sterling Jerins, Claire Geare, Thanawut Ketsaro, Chatchawai Kamonsakpitak, Sahajak Boonthanakit","United States, Thailand",26-Feb-21,2015,R,103 min,Action & Adventure
s1265,Movie,Our Idiot Brother,"Paul Rudd, Elizabeth Banks, Zooey Deschanel, Emily Mortimer, Kathryn Hahn, Steve Coogan, Rashida Jones, Hugh Dancy, Shirley Knight, Adam Scott, T.J. Miller",United States,26-Feb-21,2011,R,90 min,"Comedies, Dramas, Independent Movies"
s1273,TV Show,Age of Samurai: Battle for Japan,"Masayoshi Haneda, Masami Kosaka, Hideaki Ito, Hayate, Wilfred Lee, Philippe Koo",United States,24-Feb-21,2021,TV-MA,1 Season,"Docuseries, International TV Shows"
s1275,TV Show,Canine Intervention,Jas Leverette,United States,24-Feb-21,2021,TV-PG,1 Season,Reality TV
s1276,TV Show,Ginny & Georgia,"Brianne Howey, Antonia Gentry, Diesel La Torraca, Jennifer Robertson, Felix Mallard, Sara Waisglass, Scott Porter, Raymond Ablack",United States,24-Feb-21,2021,TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas"
s1278,TV Show,Two Sentence Horror Stories,"Nicole Kang, Jim Parrack, Tara Pacheco, Christopher Shyer, Kimberley Wong, Wai Ching Ho, Greta Quispe, Zaria Degenhardt, Uly Schlesinger, Kate Jennings Grant, Aleyse Shannon, Guillermo Arribas, Jaiden Smith, Pepper Binkley, Mikelle Wright-Matos, Melinda Mo",United States,24-Feb-21,2021,TV-14,2 Seasons,"TV Horror, Teen TV Shows"
s1279,Movie,Brian Regan: On the Rocks,Brian Regan,United States,23-Feb-21,2021,TV-G,58 min,Stand-Up Comedy
s1284,Movie,The Conjuring,"Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston, Shanley Caswell, Hayley McFarland, Joey King, Mackenzie Foy, Kyla Deaver, Shannon Kook",United States,21-Feb-21,2013,R,112 min,"Horror Movies, Thrillers"
s1285,Movie,The Conjuring 2,"Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor, Lauren Esposito, Benjamin Haigh, Patrick McAuley, Simon McBurney, Maria Doyle Kennedy, Simon Delaney, Franka Potente","Canada, United States, United Kingdom",21-Feb-21,2016,R,134 min,Horror Movies
s1288,Movie,Fate: The Winx Saga - The Afterparty,"David Spade, London Hughes, Fortune Feimster, Abigail Cowen, Hannah Van Der Westhuysen, Precious Mustapha, Eliot Salt, Elisha Applebaum",United Kingdom,20-Feb-21,2021,TV-14,36 min,"Comedies, Dramas"
s1289,Movie,Operation Finale,"Oscar Isaac, Ben Kingsley, Lior Raz, Mélanie Laurent, Nick Kroll, Joe Alwyn, Haley Lu Richardson, Michael Aronov, Peter Strauss, Ohad Knoller, Torben Liebrecht, Greta Scacchi, Pepe Rapazote",United States,20-Feb-21,2018,PG-13,123 min,"Dramas, Thrillers"
s1291,Movie,I Care a Lot,"Rosamund Pike, Peter Dinklage, Eiza González, Dianne Wiest, Chris Messina, Isiah Whitlock Jr., Macon Blair, Alicia Witt, Damian Young","United Kingdom, United States",19-Feb-21,2021,R,118 min,"Comedies, LGBTQ Movies, Thrillers"
s1298,Movie,No Escape Room,"Jeni Ross, Mark Ghanimé, Hamza Haq, Kathyrn Davis, Dennis Andres, Brianna Barnes",United States,18-Feb-21,2018,TV-14,85 min,Horror Movies
s1301,TV Show,Amend: The Fight for America,"Will Smith, Mahershala Ali, Laverne Cox, Utkarsh Ambudkar, Bambadjan Bamba, Sterling K. Brown, Bobby Cannavale, Rafael Casal, Whitney Cummings, Daveed Diggs, Hannah Gadsby, Joseph Gordon-Levitt, Graham Greene, Diane Guerrero, Helen Hunt, Joshua Jackson, Samuel L. Jackson, Aja Naomi King, Diane Lane, Ki Hong Lee, Gabriel Luna, Marsai Martin, Dermot Mulroney, Tig Notaro, Jae Suh Park, Randall Park, Pedro Pascal, Yara Shahidi, Alia Shawkat, Algee Smith, Willow Smith, Courtney B. Vance, Lena Waithe, Samira Wiley, Larry Wilmore",United States,17-Feb-21,2021,TV-MA,1 Season,Docuseries
s1302,TV Show,Behind Her Eyes,"Simona Brown, Eve Hewson, Tom Bateman, Robert Aramayo, Tyler Howitt, Georgie Glen",United Kingdom,17-Feb-21,2021,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Dramas"
s1303,TV Show,MeatEater,Steven Rinella,United States,17-Feb-21,2021,TV-14,4 Seasons,"Docuseries, Reality TV, Science & Nature TV"
s1304,Movie,The Most Unknown,,United States,17-Feb-21,2018,TV-PG,92 min,Documentaries
s1305,Movie,Animals on the Loose: A You vs. Wild Movie,Bear Grylls,United States,16-Feb-21,2021,TV-PG,139 min,Children & Family Movies
s1307,TV Show,Good Girls,"Christina Hendricks, Retta, Mae Whitman, Matthew Lillard, Reno Wilson, Manny Montana, Lidya Jewett, Izzy Stannard, David Hornsby, Zach Gilford",United States,16-Feb-21,2020,TV-MA,3 Seasons,"Crime TV Shows, TV Comedies, TV Dramas"
s1308,Movie,The Resurrection of Gavin Stone,"Brett Dalton, Anjelah Johnson-Reyes, D.B. Sweeney, Neil Flynn, Shawn Michaels, Patrick Gagnon, Tim Frank, Tara Rios, Liam Matthews, Mary Thornton",United States,16-Feb-21,2017,PG,92 min,"Children & Family Movies, Comedies, Dramas"
s1309,TV Show,Booba,Roman Karev,United Kingdom,15-Feb-21,2021,TV-Y7,4 Seasons,"Kids' TV, TV Comedies"
s1310,Movie,"My Teacher, My Obsession","Lucy Loken, Laura Bilgeri, Rusty Joiner, Alexandria Deberry, Dakota Bruton, Theresa Sutera, Vin Morreale Jr., Shelby Alicea, Tyler Joseph Campbell, Lestonja Diaz",United States,15-Feb-21,2018,TV-14,86 min,Thrillers
s1311,TV Show,The Crew,"Kevin James, Sarah Stiles, Jillian Mueller, Freddie Stroma, Gary Anthony Williams, Dan Ahdoot",United States,15-Feb-21,2021,TV-14,1 Season,TV Comedies
s1313,Movie,Monsoon,"Henry Golding, Parker Sawyers, Molly Harris, David Tran",United Kingdom,13-Feb-21,2020,TV-MA,85 min,"Dramas, Independent Movies, LGBTQ Movies"
s1314,TV Show,Buried by the Bernards,,United States,12-Feb-21,2021,TV-14,1 Season,Reality TV
s1315,TV Show,Chappelle's Show,Dave Chappelle,United States,12-Feb-21,2005,TV-MA,2 Seasons,TV Comedies
s1318,TV Show,Nadiya Bakes,Nadiya Hussain,United Kingdom,12-Feb-21,2021,TV-G,1 Season,"British TV Shows, International TV Shows, Reality TV"
s1319,Movie,To All The Boys: Always And Forever,"Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Ross Butler, Madeleine Arthur, Emilija Baranac, Trezzo Mahoro, Sarayu Blue, John Corbett, Kelcey Mawema, Sofia Black-D'Elia, Henry Thomas",United States,12-Feb-21,2021,TV-14,116 min,"Comedies, Romantic Movies"
s1325,Movie,Middle of Nowhere,"Emayatzy Corinealdi, David Oyelowo, Omari Hardwick, Lorraine Toussaint, Edwina Findley Dickerson, Sharon Lawrence, Nehemiah Sutton, Troy Curvey III, Maya Gilbert, Dondre T. Whitfield",United States,11-Feb-21,2012,R,102 min,"Dramas, Independent Movies, Romantic Movies"
s1328,Movie,This Is the Life,"Abstract Rude, Chali 2na, Cut Chemist, Ellay Khule, Riddlore, Medusa, Myka Nyne, Pigeon John, 2Mex",United States,11-Feb-21,2008,TV-MA,98 min,"Documentaries, Music & Musicals"
s1329,TV Show,Crime Scene: The Vanishing at the Cecil Hotel,,United States,10-Feb-21,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries"
s1331,Movie,The World We Make,"Caleb Castille, Rose Reid, Kevin Sizemore, Gregory Alan Williams",United States,10-Feb-21,2019,PG,108 min,"Dramas, Romantic Movies"
s1332,TV Show,Five Came Back: The Reference Films,,United States,09-Feb-21,1945,TV-MA,1 Season,TV Shows
s1333,TV Show,ICarly,"Miranda Cosgrove, Nathan Kress, Jerry Trainor, Jennette McCurdy, Noah Munck, Mary Scheer",United States,08-Feb-21,2008,TV-G,2 Seasons,"Kids' TV, TV Comedies"
s1334,Movie,War Dogs,"Jonah Hill, Miles Teller, Ana de Armas, Kevin Pollak, Bradley Cooper, Shaun Toub, Steve Lantz, Gregg Weiner, JB Blanc, Patrick St. Esprit","United States, Cambodia, Romania",08-Feb-21,2016,R,114 min,"Comedies, Dramas"
s1336,TV Show,The Sinner,"Jessica Biel, Bill Pullman, Christopher Abbott, Abby Miller, Dohn Norwood",United States,06-Feb-21,2020,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries"
s1342,Movie,Malcolm & Marie,"Zendaya, John David Washington",United States,05-Feb-21,2021,R,106 min,"Dramas, Independent Movies"
s1344,Movie,"Strip Down, Rise Up",,United States,05-Feb-21,2021,R,113 min,Documentaries
s1348,Movie,Black Beach,"Raúl Arévalo, Candela Peña, Paulina García, Claude Musungayi, Babou Cham, Lidia Nené, Melina Matthews, Emilio Buale, Mulie Jarju, Jimmy Castro, Fenda Drame, Dairon Tallon, Teresita Evuy, Olivier Bony","Spain, Belgium, United States",03-Feb-21,2020,TV-MA,116 min,"Action & Adventure, International Movies"
s1349,TV Show,Firefly Lane,"Katherine Heigl, Sarah Chalke, Ben Lawson, Beau Garrett, Ali Skovbye, Roan Curtis, Yael Yurman, Jon-Michael Ecker, Brandon Jay McLaren, Paul McGillion, Chelah Horsdal, Brendan Taylor",United States,03-Feb-21,2021,TV-MA,1 Season,"Romantic TV Shows, TV Dramas"
s1351,TV Show,Power Rangers Ninja Steel,"William Shewfelt, Nico Greetham, Zoe Robins, Peter Sudarso, Chrysti Ane, Jordi Webber, Caleb Bendit, Chris Reid, Kelson Henderson",United States,03-Feb-21,2018,TV-Y7,2 Seasons,Kids' TV
s1353,TV Show,Tiffany Haddish Presents: They Ready,"Tracey Ashley, Flame Monroe, Aida Rodriguez, Marlo Williams, April Macie, Chaunté Wayans, Tiffany Haddish",United States,02-Feb-21,2021,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies"
s1354,Movie,Beverly Hills Ninja,"Chris Farley, Nicollette Sheridan, Robin Shou, Nathaniel Parker, Soon-Tek Oh, Keith Cooke, Chris Rock, François Chau, Dale Ishimoto, Daming Chen",United States,01-Feb-21,1997,PG-13,89 min,"Action & Adventure, Comedies"
s1356,TV Show,Love Daily,"Kamil McFadden, Alexandra Peters, Laura Marano, Paul Karmiryan, Brianne Tju, Alexis G. Zall, Leo Howard, Stephanie Nogueras",United States,01-Feb-21,2018,TV-14,1 Season,"Romantic TV Shows, Teen TV Shows"
s1357,TV Show,My Dead Ex,"Katherine Hughes, Ryan Lee, Ryan Malaty, Medalion Rahimi, Marc Evan Jackson, Beth Littleford, Audrey Wasilewski, Matt Braunger",United States,01-Feb-21,2018,TV-14,1 Season,"TV Comedies, Teen TV Shows"
s1358,Movie,Rocks,"Bukky Bakray, Kosar Ali, D'angelou Osei Kissiedu, Shaneigha-Monik Greyson, Sarah Niles, Ruby Stokes, Tawheda Begum, Afi Okaidja, Anastasia Dymitrow",United Kingdom,01-Feb-21,2019,TV-MA,93 min,Dramas
s1359,Movie,Shutter Island,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow, Michelle Williams, Emily Mortimer, Patricia Clarkson, Jackie Earle Haley, Ted Levine, John Carroll Lynch, Elias Koteas",United States,01-Feb-21,2010,R,139 min,Thrillers
s1360,Movie,The Bank Job,"Jason Statham, Saffron Burrows, Richard Lintern, Stephen Campbell Moore, Daniel Mays, Peter Bowles, Keeley Hawes, Colin Salmon, Alki David, James Faulkner","United Kingdom, United States, Australia",01-Feb-21,2008,R,112 min,"Dramas, International Movies, Thrillers"
s1362,TV Show,The Unsettling,"Holly Taylor, Tequan Richmond, Willow Shields, An-Li Bogan, Noah Grismer, Alex Lange, David Clayton Rogers, Marguerite Moreau",United States,01-Feb-21,2019,TV-14,1 Season,"TV Horror, Teen TV Shows"
s1363,TV Show,Total Drama,"Clé Bennett, Christian Potenza, Scott McCord, Rachel Wilson, Drew Nelson, Stephanie Anne Mills, Novie Edwards, Megan Fahlenbock, Brian Foud, Emilie-Claire Barlow, Phillip David Lewis, Katie Crown, Sarah Gadon, Peter Oldring, Kristin Fairlie, Dan Petronijevic, Adam Greydon Reid","Canada, United States, France",01-Feb-21,2015,TV-PG,7 Seasons,"Kids' TV, TV Comedies"
s1364,TV Show,Zac and Mia,"Kian Lawley, Anne Winters, Alexis G. Zall, Tory Devon Smith, James Boyd, Tanner Stine, Markus Silbiger",United States,01-Feb-21,2019,TV-14,2 Seasons,"Romantic TV Shows, TV Dramas, Teen TV Shows"
s1365,Movie,Zathura,"Jonah Bobo, Josh Hutcherson, Dax Shepard, Kristen Stewart, Tim Robbins, Frank Oz, John Alexander, Derek Mears, Douglas Tait, Joe Bucaro III",United States,01-Feb-21,2005,PG,101 min,"Children & Family Movies, Sci-Fi & Fantasy"
s1367,Movie,Fatima,"Joaquim de Almeida, Goran Visnjic, Stephanie Gil, Alejandra Howard, Jorge Lamelas, Lúcia Moniz, Marco D'Almeida, Joana Ribeiro, Carla Chambel, Elmano Sancho, Harvey Keitel, Sonia Braga","Portugal, United States",31-Jan-21,2020,PG-13,113 min,"Dramas, Faith & Spirituality"
s1368,Movie,Hell Fest,"Amy Forsyth, Reign Edwards, Bex Taylor-Klaus, Tony Todd, Christian James, Matt Mercurio, Michael Tourek, Courtney Dietz, Stephen Conroy",United States,31-Jan-21,2018,R,89 min,Horror Movies
s1371,Movie,The Dig,"Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn, Ben Chaplin, Ken Stott",United Kingdom,29-Jan-21,2021,PG-13,113 min,"Dramas, International Movies"
s1372,TV Show,We Are: The Brooklyn Saints,,United States,29-Jan-21,2021,TV-14,1 Season,Docuseries
s1375,Movie,Accomplice,"Kurt Sorge, Tom Van Steenbergen, Cameron Zink, Graham Agassiz, Tyler McCaul, Cameron McCaul, Ethan Nell, Hannah Bergemann, Carson Storch, Brandon Semenuk, Veronique Sandler, Nico Vink, Garett Buehler, Jaxson Riddle, Andreu Lacondeguy, Paul Genovese, Paul Basagoitia",United States,27-Jan-21,2021,TV-14,52 min,"Documentaries, International Movies, Sports Movies"
s1376,TV Show,BONDING,"Zoe Levin, Brendan Scannell, Micah Stock, Theo Stockman, Alex Hurt, D'Arcy Carden, Gabrielle Ryan, Charles Gould",United States,27-Jan-21,2021,TV-MA,2 Seasons,"TV Comedies, TV Dramas"
s1378,TV Show,Outlander,"Caitriona Balfe, Sam Heughan, Tobias Menzies, Gary Lewis, Graham McTavish, Lotte Verbeek, Duncan Lacroix, Laura Donnelly, Bill Paterson, Stephen Walters, Grant O'Rourke, Simon Callow, Richard Rankin, Sophie Skelton, David Berry, Romann Berrux, Ed Speleers, Maria Doyle Kennedy, Tim Downie",United States,27-Jan-21,2018,TV-MA,4 Seasons,"Romantic TV Shows, TV Action & Adventure, TV Dramas"
s1379,Movie,Penguin Bloom,"Naomi Watts, Andrew Lincoln, Jacki Weaver, Griffin Murray-Johnston, Rachel House, Leeanna Walsman, Lisa Hensley, Felix Cameron, Abe Clifford-Barr","Australia, United States",27-Jan-21,2021,TV-14,95 min,"Children & Family Movies, Dramas"
s1381,TV Show,Go Dog Go,"Michela Luci, Callum Shoniker, Lyon Smith, Tajja Isen, Anand Rajaram, David Berni, Linda Ballantyne, Joshua Graham, Patrick McKenna, Judy Marshak, Martin Roach, Katie Griffin","United States, United Kingdom",26-Jan-21,2021,TV-Y,1 Season,Kids' TV
s1388,Movie,The Next Three Days,"Russell Crowe, Elizabeth Banks, Brian Dennehy, Lennie James, Olivia Wilde, Ty Simpkins, Helen Carey, Liam Neeson, Daniel Stern, Kevin Corrigan","United States, France",22-Jan-21,2010,PG-13,133 min,"Dramas, Thrillers"
s1389,Movie,The White Tiger,"Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas, Mahesh Manjrekar, Vijay Maurya","India, United States", 22-Jan-21,2021,R,127 min,Dramas
s1390,Movie,Friendsgiving,"Malin Akerman, Kat Dennings, Aisha Tyler, Jane Seymour, Jack Donnelly, Chelsea Peretti, Christine Taylor, Ryan Hansen, Deon Cole, Wanda Sykes",United States,21-Jan-21,2020,R,95 min,Comedies
s1391,Movie,The Shadow of Violence,"Cosmo Jarvis, Barry Keoghan, Niamh Algar, Ned Dennehy, Kiljan Tyr Moroney, David Wilmot, Brid Brennan, Simone Kirby, Anthony Welsh","United Kingdom, Ireland",21-Jan-21,2020,R,101 min,Dramas
s1392,Movie,Cut Throat City,"Shameik Moore, Demetrius Shipp Jr., Denzel Whitaker, Keean Johnson, Kat Graham, T.I., Terrence Howard, Rob Morgan, Eiza González, Ethan Hawke, Wesley Snipes",United States, 20-Jan-21,2020,R,123 min,Dramas
s1394,Movie,Sightless,"Madelaine Petsch, Alexander Koch, December Ensminger, Lee Jones",United States,20-Jan-21,2020,TV-14,89 min,Thrillers
s1395,TV Show,Spycraft,,United States,20-Jan-21,2021,TV-MA,1 Season,"Docuseries, Science & Nature TV"
s1396,TV Show,Hello Ninja,"Lukas Engel, Zoey Siewert, Sam Vincent, Mayumi Yoshida",United States,19-Jan-21,2021,TV-Y,4 Seasons,Kids' TV
s1397,Movie,Homefront,"Jason Statham, James Franco, Izabela Vidovic, Kate Bosworth, Marcus Hester, Clancy Brown, Winona Ryder, Omar Benson Miller, Rachelle Lefevre, Frank Grillo, Chuck Zito, Pruitt Taylor Vince",United States,18-Jan-21,2013,R,100 min,Action & Adventure
s1398,Movie,A Monster Calls,"Lewis MacDougall, Sigourney Weaver, Felicity Jones, Liam Neeson, Toby Kebbell, Ben Moor, James Melville, Oliver Steer, Dominic Boyle, Geraldine Chaplin, Jennifer Lim","United Kingdom, Spain, United States",16-Jan-21,2016,PG-13,108 min,"Dramas, Sci-Fi & Fantasy"
s1399,Movie,Death of Me,"Maggie Q, Luke Hemsworth, Alex Essoe, Ingkarat Jaraswongkosol, Kelly B. Jones, Caledonia Burr","United States, Thailand",16-Jan-21,2020,R,94 min,Horror Movies
s1400,Movie,Radium Girls,"Joey King, Abby Quinn, Cara Seymour, Scott Shepherd, Susan Heyward, Neal Huff, Collin Kelly-Sordelet, John Bedford Lloyd, Joe Grifasi, Colby Minifie",United States,16-Jan-21,2018,TV-14,103 min,"Dramas, Independent Movies"
s1401,TV Show,Bling Empire,,United States,15-Jan-21,2021,TV-MA,1 Season,Reality TV
s1402,TV Show,Carmen Sandiego,"Gina Rodriguez, Finn Wolfhard, Abby Trott, Michael Hawley, Michael Goldsmith, Kari Wahlgren, Sharon Muthu, Liam O'Brien, Rafael Petardi, Charlet Chung",United States,15-Jan-21,2021,TV-Y7,4 Seasons,"Kids' TV, TV Thrillers"
s1403,TV Show,Disenchantment,"Abbi Jacobson, Eric André, Nat Faxon, John DiMaggio, Tress MacNeille, Matt Berry, David Herman, Maurice LaMarche, Lucy Montgomery, Billy West",United States,15-Jan-21,2021,TV-14,3 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy"
s1405,TV Show,Henry Danger,"Jace Norman, Cooper Barnes, Riele Downs, Sean Ryan Fox, Ella Anderson, Michael D. Cohen",United States,15-Jan-21,2016,TV-G,3 Seasons,"Kids' TV, TV Comedies"
s1406,Movie,Outside the Wire,"Anthony Mackie, Damson Idris, Emily Beecham, Michael Kelly, Pilou Asbæk","Hungary, United States",15-Jan-21,2021,R,116 min,Action & Adventure
s1407,Movie,Penguins of Madagascar: The Movie,"Tom McGrath, Christopher Knights, Chris Miller, Conrad Vernon, John Malkovich, Benedict Cumberbatch, Ken Jeong, Annet Mahendru, Peter Stormare",United States,15-Jan-21,2014,PG,92 min,"Children & Family Movies, Comedies"
s1408,Movie,Pinkfong & Baby Shark's Space Adventure,"Jo Kyoung-i, Kim Seo-yeong, Kim Eun-ah, Jeong Jae-heon","United States, South Korea",15-Jan-21,2019,TV-Y,65 min,Children & Family Movies
s1409,TV Show,The Magicians,"Jason Ralph, Arjun Gupta, Hale Appleman, Stella Maeve, Summer Bishil, Olivia Taylor Dudley, Jade Tailor, Rick Worthy, Mackenzie Astin, Kacey Rohl, Charles Mesure, Keegan Connor Tracy, Trevor Einhorn","United States, Canada",15-Jan-21,2020,TV-MA,5 Seasons,"TV Dramas, TV Sci-Fi & Fantasy"
s1410,Movie,The Vanished,"Thomas Jane, Anne Heche, Jason Patric, John D. Hickman, Peter Facinelli, Alex Haydon, Aleksei Archer, Kristopher Wente",United States,15-Jan-21,2020,R,115 min,Thrillers
s1412,Movie,What Would Sophia Loren Do?,"Nancy ""Vincenza Careri"" Kulik, Sophia Loren",United States,15-Jan-21,2021,TV-14,32 min,Documentaries
s1416,Movie,An Imperfect Murder,"Sienna Miller, Alec Baldwin, Charles Grodin, Colleen Camp, John Buffalo Mailer, Nick Mathews, Steven Prescod, Oliver ""Power"" Grant, James Toback",United States,13-Jan-21,2017,R,71 min,"Dramas, Thrillers"
s1417,TV Show,Night Stalker: The Hunt for a Serial Killer,,United States,13-Jan-21,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries"
s1420,TV Show,Last Tango in Halifax,"Derek Jacobi, Anne Reid, Sarah Lancashire, Nicola Walker, Edward Ashley, Louis Greatorex, Josh Bolt",United Kingdom,12-Jan-21,2020,TV-MA,4 Seasons,"British TV Shows, Romantic TV Shows, TV Dramas"
s1421,Movie,"Crack: Cocaine, Corruption & Conspiracy",,United States,11-Jan-21,2021,TV-MA,90 min,Documentaries
s1425,Movie,Charming,"Wilmer Valderrama, Demi Lovato, Sia, Nia Vardalos, Ashley Tisdale, Avril Lavigne, G.E.M., John Cleese, Chris Harrison, Dee Bradley Baker, Carlos Alazraqui","Canada, United States, Cayman Islands",08-Jan-21,2021,TV-Y7,85 min,"Children & Family Movies, Comedies"
s1426,Movie,Creating The Queen's Gambit,,United States,08-Jan-21,2021,TV-14,14 min,Documentaries
s1436,Movie,Pieces of a Woman,"Vanessa Kirby, Shia LaBeouf, Ellen Burstyn, Molly Parker, Sarah Snook, Iliza Shlesinger, Benny Safdie, Jimmie Fails","Canada, Hungary, United States",07-Jan-21,2020,R,128 min,Dramas
s1438,TV Show,Surviving Death,,United States,06-Jan-21,2021,TV-MA,1 Season,"Docuseries, Reality TV"
s1440,TV Show,History of Swear Words,Nicolas Cage,United States,05-Jan-21,2021,TV-MA,1 Season,"Docuseries, TV Comedies"
s1441,TV Show,Nailed It! Mexico,"Omar Chaparro, Anna Ruiz","Mexico, United States",05-Jan-21,2021,TV-PG,3 Seasons,"International TV Shows, Reality TV, Spanish-Language TV Shows"
s1444,TV Show,QB1: Beyond the Lights,,United States,04-Jan-21,2019,TV-14,1 Season,Docuseries
s1445,Movie,Playing for Keeps,"Gerard Butler, Jessica Biel, Catherine Zeta-Jones, Dennis Quaid, Uma Thurman, Judy Greer, Noah Lomax, James Tupper, Abella Wyss, Grant Goodman",United States,03-Jan-21,2012,PG-13,106 min,"Comedies, Romantic Movies, Sports Movies"
s1447,Movie,Bad Grandpa .5,"Johnny Knoxville, Jackson Nicoll, Greg Harris, Georgina Cates, Kamber Hejlik, Jill Killington, Madison Davis, George Faughnan, Spike Jonze, Catherine Keener",United States,01-Jan-21,2014,TV-MA,87 min,Comedies
s1448,Movie,Case 39,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper, Callum Keith Rennie, Adrian Lester, Kerry O'Malley, Cynthia Stevenson, Alexander Conti, Philip Cabrita","United States, Canada",01-Jan-21,2009,R,111 min,"Horror Movies, Thrillers"
s1449,TV Show,Cobra Kai,"Ralph Macchio, William Zabka, Xolo Maridueña, Martin Kove, Mary Mouser, Tanner Buchanan, Courtney Henggeler, Jacob Bertrand",United States,01-Jan-21,2021,TV-14,3 Seasons,"TV Action & Adventure, TV Comedies, TV Dramas"
s1450,TV Show,Dream Home Makeover,,United States,01-Jan-21,2021,TV-G,2 Seasons,Reality TV
s1451,Movie,Eddie Murphy: Raw,Eddie Murphy,United States,01-Jan-21,1987,R,90 min,Stand-Up Comedy
