userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1167405,20,3,1993,6,female,723,801,331,260,435,64,66,196,369
1857803,21,4,1992,1,male,421,797,711,247,181,238,139,9,42
1925115,23,14,1990,8,female,658,829,681,260,256,255,195,5,61
1198991,21,14,1992,2,male,1715,811,491,247,485,193,279,54,206
1063830,26,17,1987,10,female,1110,766,498,255,808,195,439,60,369
1671301,18,30,1995,1,female,633,724,522,261,437,173,134,88,303
1221604,18,1,1995,9,female,230,729,142,267,410,238,251,29,159
2102625,18,19,1995,10,female,1280,725,167,266,1136,244,321,22,815
1125250,36,1,1977,1,male,448,797,260,274,19,274,12,0,7
1371716,18,18,1995,6,male,365,807,613,271,138,271,72,0,66
1687260,23,5,1990,7,female,179,738,499,273,75,273,60,0,15
1030114,22,21,1991,7,female,1588,777,461,277,339,167,259,110,80
1685286,39,7,1974,9,female,1754,826,264,292,1818,181,856,111,962
1521848,26,2,1987,10,female,1521,749,410,285,281,247,187,38,94
1846018,25,1,1988,1,male,193,748,474,287,221,287,170,0,51
1707331,16,10,1997,5,female,271,723,164,278,562,278,483,0,79
2143949,20,13,1993,12,female,560,750,328,280,496,280,408,0,88
2080858,19,13,1994,9,female,351,780,139,290,1058,290,856,0,202
1378473,15,16,1998,10,male,247,722,599,308,374,44,233,264,141
1382275,20,6,1993,8,female,179,761,39,299,217,9,143,290,74
1428084,19,17,1994,4,male,1203,819,309,293,275,162,116,131,159
1914937,18,28,1995,10,male,467,803,648,301,312,268,191,33,121
1900481,16,30,1997,3,female,222,812,164,303,1321,302,836,1,485
1543924,14,9,1999,6,female,251,831,617,300,138,300,108,0,30
1867530,18,12,1995,12,female,728,750,404,303,267,303,236,0,31
1122721,16,10,1997,4,male,673,796,581,296,496,296,287,0,209
1965568,20,7,1993,12,female,484,741,353,314,37,1,6,313,31
1290824,19,6,1994,10,male,894,800,255,313,184,0,36,313,148
1948481,17,6,1996,9,male,424,755,461,316,246,35,149,281,97
1251873,19,11,1994,9,female,216,768,525,310,462,46,263,264,199
1690621,29,7,1984,3,female,842,753,333,315,1062,42,448,273,614
1257648,16,15,1997,12,female,1007,817,447,318,510,109,194,209,316
1164855,20,28,1993,7,female,690,806,499,309,390,279,167,30,223
1776290,19,14,1994,9,female,640,764,398,318,585,261,299,57,286
1517799,19,21,1994,4,female,382,722,327,323,176,323,146,0,30
1663115,25,13,1988,7,female,535,742,242,318,214,318,197,0,17
1461721,19,3,1994,12,female,279,783,581,317,620,317,488,0,132
1955403,18,21,1995,8,male,1253,776,569,340,672,28,251,312,421
1365559,22,4,1991,8,male,623,772,471,345,195,88,93,257,102
1982488,20,5,1993,11,female,1576,772,518,336,400,74,129,262,271
2131144,19,6,1994,3,male,510,817,653,341,313,172,55,169,258
1702766,23,21,1990,3,male,529,827,669,331,845,105,276,226,569
1459252,35,3,1978,4,male,1394,790,673,330,405,283,309,47,96
1020389,24,7,1989,4,female,626,771,456,332,1082,327,714,5,368
1803394,33,1,1980,2,male,547,803,626,344,193,344,131,0,62
1920256,17,1,1996,1,male,134,740,627,330,314,330,296,0,18
1516920,26,14,1987,1,female,533,734,525,343,997,343,878,0,119
1823587,15,12,1998,8,female,577,830,560,351,193,0,71,351,122
1347844,21,5,1992,1,female,68,807,430,365,2153,46,1014,319,1139
1657048,18,7,1995,4,female,299,766,269,355,478,287,239,68,239
2097990,15,21,1998,8,male,512,833,667,364,79,362,58,2,21
1167209,16,1,1997,1,male,260,798,720,357,190,357,132,0,58
1773766,19,3,1994,8,male,317,789,653,352,143,352,104,0,39
1104037,21,9,1992,7,male,472,739,367,360,115,360,99,0,16
1951131,37,20,1976,12,female,637,796,551,368,97,368,63,0,34
1231910,18,24,1995,9,female,396,833,671,382,89,244,71,138,18
1485883,20,28,1993,3,male,364,783,599,380,417,227,292,153,125
1965989,20,9,1993,4,female,570,783,337,392,597,264,308,128,289
1194657,21,26,1992,3,male,462,771,429,383,747,192,553,191,194
1347288,38,13,1975,1,female,1102,739,415,379,780,222,445,157,335
1974946,18,25,1995,12,female,414,725,589,375,418,318,263,57,155
2055156,22,28,1991,12,female,1056,754,298,384,485,342,292,42,193
1128832,17,10,1996,8,female,186,752,533,375,372,375,229,0,143
1739227,23,1,1990,1,male,472,739,628,383,444,383,438,0,6
1476069,14,29,1999,6,female,369,753,563,414,122,33,18,381,104
1417982,18,4,1995,10,female,495,814,665,412,192,147,84,265,108
2000477,39,27,1974,2,female,816,722,346,395,274,170,110,225,164
1322004,22,31,1991,3,female,1113,810,530,416,212,411,193,5,19
1047028,22,3,1991,5,female,253,809,281,405,376,302,223,103,153
1621774,22,4,1991,1,male,896,816,699,407,333,407,281,0,52
1185734,23,21,1990,7,female,599,831,486,413,441,413,202,0,239
1322783,16,13,1997,5,female,103,801,415,409,1737,409,1334,0,403
1587953,14,18,1999,4,female,280,831,215,430,228,22,133,408,95
1321567,15,8,1998,11,female,511,782,469,429,368,267,191,162,177
2161632,15,21,1998,2,female,824,795,324,441,537,239,325,202,212
1343749,18,6,1995,9,female,357,825,655,442,610,267,419,175,191
1915661,23,30,1990,5,female,991,754,435,435,487,283,124,152,363
1273436,19,11,1994,3,male,538,736,425,442,688,302,383,140,305
2042075,20,12,1993,6,female,719,753,559,447,431,332,248,115,183
1754865,20,19,1993,9,female,1723,755,344,426,477,393,302,33,175
1736166,28,24,1985,5,female,775,823,494,446,556,406,303,40,253
2170423,19,11,1994,8,female,306,723,364,428,642,409,350,19,292
1894728,33,1,1980,1,male,807,802,565,440,698,333,391,107,307
1231366,19,5,1994,1,male,634,765,497,424,290,424,240,0,50
2182507,38,17,1975,8,female,329,768,250,444,414,444,370,0,44
1480383,16,28,1997,10,female,497,805,611,481,217,87,127,394,90
1224015,23,23,1990,6,male,306,738,585,475,770,80,252,395,518
1281598,20,7,1993,4,male,597,812,661,458,223,213,127,245,96
1215945,15,2,1998,2,male,900,723,440,469,595,379,318,90,277
1789691,16,29,1997,9,female,446,822,380,480,343,373,101,107,242
1558835,17,5,1996,8,female,408,809,609,459,635,337,320,122,315
1755870,18,14,1995,7,female,622,768,153,476,509,443,350,33,159
1493623,23,30,1990,6,female,453,735,423,461,1237,427,498,34,739
1973803,18,19,1995,10,female,332,787,436,454,333,454,294,0,39
1533740,26,14,1987,4,female,345,778,593,470,452,470,250,0,202
1277749,23,31,1990,10,male,631,797,711,471,1569,471,977,0,592
2106450,30,1,1983,1,male,227,755,123,464,1021,464,900,0,121
1598201,35,2,1978,11,female,133,804,443,477,901,477,489,0,412
1327205,19,28,1994,12,female,172,746,649,501,856,380,285,121,571
1827518,19,4,1994,5,female,617,735,359,514,1409,482,869,32,540
1966588,29,18,1984,9,female,708,814,77,498,1101,414,341,84,760
2026409,16,10,1997,9,male,639,798,612,496,241,494,170,2,71
1178430,18,22,1995,8,female,423,759,213,512,773,509,449,3,324
1947852,23,9,1990,9,male,505,817,770,501,89,501,78,0,11
2186904,27,9,1986,8,male,961,738,456,486,122,486,109,0,13
2058817,31,14,1982,7,female,1550,828,161,488,253,488,166,0,87
1048824,18,11,1995,3,male,963,729,419,485,328,485,309,0,19
1364155,25,1,1988,1,female,130,744,55,497,1698,497,1348,0,350
2015281,14,1,1999,11,female,670,825,516,528,669,372,425,156,244
1794260,17,27,1996,8,female,623,760,402,535,491,159,328,376,163
1880980,19,27,1994,7,male,393,741,554,520,371,187,314,333,57
1440166,22,30,1991,4,female,653,825,206,549,686,171,462,378,224
1882269,16,16,1997,10,female,637,833,450,549,1387,170,577,379,810
2071231,17,27,1996,4,female,39,725,483,525,1638,113,840,412,798
2174191,20,2,1993,11,female,384,730,550,520,50,470,38,50,12
1907884,18,11,1995,4,male,1219,735,258,560,775,553,720,7,55
1495098,18,28,1995,6,male,190,802,576,552,445,515,318,37,127
1404332,19,16,1994,6,female,1394,804,172,528,348,391,195,137,153
1886864,18,11,1995,6,male,114,754,511,529,935,487,837,42,98
2027667,18,21,1995,7,male,465,792,689,558,1228,494,952,64,276
1871081,26,17,1987,9,male,424,794,602,554,1055,523,893,31,162
1408644,19,20,1994,2,female,588,770,518,579,701,163,333,416,368
1395478,18,20,1995,9,female,258,737,132,576,1362,382,990,194,372
2150556,17,4,1996,4,female,651,809,615,582,263,481,224,101,39
2039547,18,18,1995,1,female,316,737,541,590,484,590,437,0,47
2152114,19,7,1994,1,female,660,818,443,571,486,571,370,0,116
2168089,22,20,1991,4,female,551,774,262,637,753,94,294,543,459
1999752,24,25,1989,4,male,636,751,617,619,458,306,284,313,174
1706044,21,23,1992,11,female,589,821,319,643,1585,200,674,443,911
1981134,22,7,1991,9,male,548,774,291,662,1225,319,468,343,757
2190599,20,14,1993,7,female,1124,724,354,660,852,540,726,120,126
1685623,21,2,1992,4,male,196,774,546,610,550,595,343,15,207
1765643,23,9,1990,5,female,100,779,664,658,549,639,280,19,269
1969298,37,21,1976,5,female,654,739,147,646,1705,500,597,146,1108
1453471,29,24,1984,6,female,693,729,152,619,822,619,627,0,195
1083984,19,27,1994,4,female,571,759,582,696,287,66,110,630,177
1007756,19,10,1994,9,female,452,733,222,711,562,442,301,269,261
1869752,16,12,1997,2,female,183,808,255,694,744,677,623,17,121
1167374,18,16,1995,8,male,426,831,587,698,1908,698,1499,0,409
1568788,17,19,1996,8,male,172,793,768,748,601,59,318,689,283
2154246,15,25,1998,1,female,839,821,470,762,155,428,56,334,99
2157042,20,5,1993,5,female,423,746,530,752,1087,321,547,431,540
1745327,23,21,1990,10,female,501,812,309,768,528,373,332,395,196
1390792,24,20,1989,8,male,161,824,632,727,722,390,438,337,284
2129676,42,3,1971,2,female,1439,769,386,732,791,431,125,301,666
1945430,14,6,1999,10,female,377,785,626,752,671,656,314,96,357
1350848,24,12,1989,6,female,1330,724,256,740,594,695,378,45,216
2158739,23,19,1990,2,male,485,825,744,794,75,794,62,0,13
1444628,16,25,1997,8,male,309,780,673,795,189,795,178,0,11
1285965,17,16,1996,4,female,362,817,499,783,425,783,258,0,167
1930667,23,16,1990,9,male,270,773,655,770,259,770,222,0,37
2090680,18,10,1995,10,male,310,802,361,746,2618,746,2241,0,377
2101049,30,26,1983,9,female,659,779,408,801,1467,98,539,703,928
1419518,20,10,1993,1,female,200,747,388,818,264,644,98,174,166
1401022,23,9,1990,12,male,226,745,251,853,1156,792,508,61,648
1199457,22,15,1991,9,female,459,817,127,857,1432,829,857,28,575
2109781,32,30,1981,9,female,504,732,527,803,3328,611,1698,192,1630
2112202,24,4,1989,2,female,233,747,419,869,961,868,484,1,477
1531056,23,21,1990,11,female,1223,808,405,847,1317,844,584,3,733
1419220,28,14,1985,11,male,371,801,670,871,222,871,200,0,22
1780565,19,10,1994,5,female,442,793,280,904,969,147,700,757,269
1377726,20,7,1993,1,female,1084,743,367,889,1823,172,646,717,1177
1642058,18,24,1995,2,female,1462,807,540,901,271,319,177,582,94
1212433,25,15,1988,4,female,553,765,525,905,404,398,133,507,271
1911539,15,17,1998,5,female,895,739,313,923,912,459,425,464,487
2147294,24,20,1989,4,female,639,745,170,930,845,591,294,339,551
1244961,26,19,1987,12,male,451,768,533,913,304,864,208,49,96
2050088,26,8,1987,10,female,629,817,475,911,293,897,265,14,28
1202263,15,18,1998,2,female,265,798,164,938,1061,767,555,171,506
1897401,19,19,1994,11,female,381,832,621,957,1258,836,756,121,502
1252927,32,3,1981,5,female,1261,824,335,937,607,911,258,26,349
2000040,17,1,1996,11,female,58,744,653,883,2034,794,1520,89,514
1913222,22,9,1991,4,female,614,749,444,969,750,967,505,2,245
2042631,17,26,1996,1,male,530,791,568,926,203,926,194,0,9
1155418,17,20,1996,1,female,402,776,127,901,441,901,376,0,65
1282967,20,25,1993,8,female,415,831,459,897,316,897,269,0,47
1945168,22,12,1991,6,male,416,757,722,905,524,905,263,0,261
1993481,36,16,1977,8,male,448,824,691,945,496,945,233,0,263
1260277,18,19,1995,9,female,623,761,513,899,558,899,462,0,96
1441616,27,2,1986,4,male,126,724,698,905,973,905,882,0,91
2018914,13,2,2000,2,female,332,826,495,1024,683,125,145,899,538
1220184,20,1,1993,7,male,893,748,471,1069,1454,2,655,1067,799
1513654,15,23,1998,12,female,317,735,265,1063,611,359,192,704,419
1143777,19,19,1994,3,female,592,749,309,987,1080,278,594,709,486
1222625,16,19,1997,10,female,1042,756,439,1078,1709,748,1012,330,697
1674584,17,14,1996,8,female,401,818,395,1016,261197,659,131244,357,129953
1866690,18,7,1995,1,female,208,766,340,1057,1925,459,580,598,1345
1762527,19,9,1994,2,female,250,735,329,1005,1056,878,781,127,275
1156238,23,8,1990,8,male,695,820,486,1078,92,1078,92,0,0
1432172,26,2,1987,3,female,322,723,62,1058,2872,1058,1728,0,1144
1834220,19,11,1994,11,female,462,808,445,1210,697,35,271,1175,426
1014219,21,28,1992,11,female,374,820,720,1288,686,678,523,610,163
1023232,17,15,1996,1,male,788,772,466,1194,943,594,397,600,546
2010401,20,10,1993,3,female,1278,829,544,1214,1839,484,1155,730,684
1737239,18,27,1995,3,female,1117,797,211,1246,278,1224,175,22,103
1777964,21,1,1992,7,female,634,787,329,1169,1777,944,1499,225,278
1620096,34,8,1979,8,female,340,725,519,1240,1927,1005,1438,235,489
1456056,19,6,1994,9,female,873,808,510,1160,179,1153,110,7,69
1255844,19,1,1994,6,female,1069,750,140,1260,1271,1249,1055,11,216
1325379,23,8,1990,4,male,449,793,439,1210,188,1210,72,0,116
1042126,14,3,1999,4,male,256,821,469,1185,573,1185,505,0,68
1641844,20,7,1993,5,female,380,796,333,1222,1311,1222,1128,0,183
2154974,17,12,1996,2,male,356,763,607,1387,562,0,231,1387,331
2165066,34,23,1979,7,female,969,728,527,1402,289,56,102,1346,187
1181061,14,28,1999,9,male,159,829,715,1335,1060,164,206,1171,854
1933472,18,5,1995,11,male,1161,815,584,1340,1031,180,372,1160,659
1422125,27,3,1986,5,female,1097,771,447,1396,1174,220,735,1176,439
2041163,14,28,1999,3,female,211,786,244,1441,650,970,445,471,205
1227971,14,9,1999,1,female,977,772,188,1414,1047,544,821,870,226
2155419,21,2,1992,8,female,216,806,374,1380,1679,276,1118,1104,561
2026244,15,3,1998,8,female,1168,734,464,1293,1260,968,800,325,460
1164305,16,7,1997,9,female,238,760,188,1404,1194,1237,637,167,557
2097682,17,16,1996,6,female,1151,767,386,1315,1182,1198,994,117,188
1444436,18,18,1995,3,female,303,751,473,1471,1184,1394,802,77,382
2053483,21,23,1992,12,male,219,834,680,1347,3020,1161,1850,186,1170
1970642,15,19,1998,11,male,689,730,270,1388,519,1382,205,6,314
2074097,15,1,1998,3,female,111,818,274,1570,2333,143,445,1427,1888
1368621,28,27,1985,5,female,513,787,446,1635,760,437,295,1198,465
1007094,35,6,1978,6,female,489,740,495,1713,809,1233,618,480,191
2157418,21,28,1992,12,male,920,795,373,1626,1744,965,399,661,1345
1007387,21,8,1992,10,female,842,752,421,1679,1252,898,492,781,760
1850997,34,13,1979,1,female,1025,770,377,1675,1586,630,460,1045,1126
1192287,17,29,1996,10,male,476,834,670,1643,112,1593,95,50,17
2117480,17,6,1996,6,male,396,807,597,1838,736,1819,578,19,158
1835116,19,8,1994,8,male,406,744,471,1628,353,1417,285,211,68
1997959,23,13,1990,2,female,489,740,57,1551,548,1350,525,201,23
1453561,27,7,1986,8,male,527,804,719,1685,544,1456,427,229,117
1102930,17,5,1996,11,female,239,743,131,1694,1434,1502,930,192,504
2138601,16,9,1997,3,female,174,733,140,1583,1076,1196,464,387,612
1905121,18,15,1995,3,male,348,735,530,1752,1273,1637,566,115,707
1220547,20,30,1993,11,female,626,812,364,1711,1251,1677,657,34,594
1586826,16,22,1997,9,female,200,737,507,1628,436,1628,294,0,142
1327814,17,28,1996,8,male,493,780,618,1586,642,1586,431,0,211
1559207,20,29,1993,1,male,357,774,474,1830,680,1830,355,0,325
1129963,27,5,1986,5,male,108,783,641,1869,1788,1869,1708,0,80
1571469,18,11,1995,6,female,287,763,389,1936,2643,261,981,1675,1662
2026591,13,4,2000,3,female,130,817,290,2037,2484,1064,1890,973,594
1851094,14,24,1999,6,female,414,774,397,1952,1076,1541,444,411,632
1255913,15,2,1998,1,male,237,767,597,1919,595,1686,479,233,116
1498975,15,17,1998,5,female,296,756,353,1944,702,1424,377,520,325
2094366,17,24,1996,9,male,325,831,584,2100,723,1954,576,146,147
1859564,20,29,1993,11,female,378,722,454,2227,899,2169,628,58,271
1705214,22,16,1991,8,female,531,796,631,2270,1083,1832,832,438,251
1980431,18,26,1995,6,female,717,809,354,2015,1459,1851,446,164,1013
1123706,18,12,1995,3,female,558,767,360,1994,3495,1623,2485,371,1010
1284102,26,26,1987,4,female,322,739,557,1979,781,1979,555,0,226
1124035,17,15,1996,2,female,173,792,391,1976,1768,1976,1574,0,194
1769001,27,17,1986,6,female,62,830,714,2211,1527,2211,1150,0,377
1149300,24,7,1989,3,female,2,834,104,2169,5404,2169,1520,0,3884
2011687,16,20,1997,1,female,478,778,270,2504,514,111,297,2393,217
1506794,18,16,1995,9,female,788,744,459,2576,947,66,212,2510,735
1561685,21,13,1992,9,female,390,824,537,3556,2116,479,1009,3077,1107
1004475,22,4,1991,2,male,474,729,569,2747,643,141,505,2606,138
1652451,19,7,1994,10,female,321,773,617,3114,439,1004,284,2110,155
1718830,28,21,1985,12,female,847,753,464,2612,1272,908,476,1704,796
1804650,13,17,2000,9,female,40,826,442,2507,1873,1179,1183,1328,690
1452932,17,22,1996,3,female,1312,729,341,2669,2998,1915,1420,754,1578
1262968,19,21,1994,2,male,497,812,624,2581,2674,1142,1026,1439,1648
1780277,25,10,1988,2,female,809,764,312,3326,4551,2045,2558,1281,1993
1953841,24,18,1989,4,male,404,820,696,2731,305,2659,266,72,39
1790181,16,2,1997,11,female,464,754,362,2944,1289,2904,1010,40,279
1477333,18,16,1995,12,female,769,759,357,2418,678,2386,595,32,83
2172403,20,23,1993,9,female,703,751,516,3345,2029,2744,624,601,1405
1254469,39,28,1974,7,female,321,767,365,3191,1250,3134,652,57,598
1488669,15,25,1998,11,female,648,808,465,3504,3023,3246,1822,258,1201
1639000,14,2,1999,4,female,273,833,425,2613,2112,2321,1543,292,569
1148615,18,26,1995,11,male,331,818,436,2383,1894,2353,1349,30,545
1723806,20,26,1993,11,male,871,755,373,2826,2478,2430,1675,396,803
1926242,22,6,1991,2,female,25,750,401,2997,1874,2868,1251,129,623
1718591,21,4,1992,3,male,170,743,560,2453,881,2453,795,0,86
1655486,23,10,1990,10,male,361,727,533,2960,756,2960,604,0,152
1142566,19,8,1994,1,male,286,739,480,3257,3037,3257,1809,0,1228
1445913,28,6,1985,6,female,51,773,170,3542,2366,3542,1959,0,407
2163713,17,5,1996,10,female,73,775,403,6976,2736,0,683,6976,2053
1513900,17,17,1996,9,male,242,813,504,9965,8042,534,3133,9431,4909
1930221,18,27,1995,1,female,182,730,499,5652,3486,1088,3241,4564,245
1002588,17,11,1996,10,female,346,777,434,14050,8212,3423,5041,10627,3171
1475433,18,6,1995,12,female,159,784,571,5001,7467,2952,4911,2049,2556
1715584,27,23,1986,10,female,2047,830,546,4599,4033,3153,1095,1446,2938
1369400,15,2,1998,10,female,780,725,317,4596,1310,3650,766,946,544
1984566,18,22,1995,4,female,1288,808,353,4179,2318,3704,1184,475,1134
1664534,17,4,1996,10,female,164,734,46,6403,6146,6212,5174,191,972
1087348,19,5,1994,2,female,189,746,525,3887,2069,3858,1764,29,305
1889021,20,10,1993,10,male,330,801,485,4270,2195,4249,1717,21,478
1668072,25,1,1988,7,male,542,798,436,10773,2204,10748,2108,25,96
1076331,15,30,1998,12,female,420,811,453,3943,4443,3937,2250,6,2193
1092280,21,2,1992,2,female,390,726,380,5326,900,5326,747,0,153
1234286,23,7,1990,11,male,372,741,517,5438,1438,5438,1183,0,255
1393420,23,25,1990,10,male,430,742,587,3955,1726,3955,1361,0,365
1274062,24,1,1989,1,male,336,747,594,4402,1484,4402,830,0,654
1707261,24,27,1989,7,male,359,729,610,3809,698,3809,651,0,47
1457525,25,10,1988,10,male,130,810,490,4847,1816,4847,1699,0,117
1595110,19,29,1994,11,female,686,733,302,4219,4532,4219,4166,0,366
1614581,33,25,1980,11,female,275,732,35,6724,4264,6724,3442,0,822
1061101,28,28,1985,9,female,329,915,805,103,61,101,37,2,24
1216466,14,16,1999,7,male,318,950,783,104,202,83,160,21,42
1943829,18,26,1995,7,male,786,978,387,101,136,101,92,0,44
1796297,39,15,1974,11,male,1462,956,579,106,41,0,18,106,23
1564041,18,17,1995,4,male,539,994,222,107,45,35,26,72,19
1865678,21,28,1992,6,female,658,838,344,105,75,40,47,65,28
1232748,26,18,1987,9,female,1545,898,252,107,269,71,137,36,132
1143020,21,14,1992,10,male,362,962,772,105,116,103,103,2,13
1163324,21,8,1992,7,female,134,961,455,106,701,88,556,18,145
1933431,15,22,1998,7,female,356,959,584,109,41,109,17,0,24
1869862,20,8,1993,3,male,359,902,668,105,57,105,51,0,6
1055099,18,7,1995,9,female,110,917,720,109,223,109,156,0,67
2072942,20,4,1993,10,female,297,877,242,110,768,1,482,109,286
1927632,22,2,1991,8,female,1074,900,479,111,182,67,72,44,110
2018681,17,7,1996,11,female,448,950,377,112,103,112,86,0,17
